"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"1130","02-17T02:00:00",196,17.3,28.4,28.4,6.9
"1131","02-17T03:00:00",189,17,28.2,28.2,6.8
"1132","02-17T04:00:00",180,16.7,27.8,27.8,6.7
"1133","02-17T05:00:00",176,16.5,27.7,27.7,6.7
"1134","02-17T06:00:00",163,16.1,27.5,27.5,6.7
"1135","02-17T07:00:00",180,15.9,27.3,27.3,6.7
"1136","02-17T08:00:00",153,17.2,30.1,30.1,6.9
"1137","02-17T09:00:00",160,17.9,34.7,34.7,7.7
"1138","02-17T10:00:00",156,17.8,37.9,37.9,7.9
"1139","02-17T11:00:00",166,17.5,40.7,40.7,8
"1140","02-17T12:00:00",174,17.5,42.6,42.6,8.5
"1141","02-17T13:00:00",180,17.7,43.6,43.6,9.2
"1142","02-17T14:00:00",180,17.7,44,44,9.5
"1143","02-17T15:00:00",183,18,43.9,43.9,9.7
"1144","02-17T16:00:00",202,18.4,43.1,43.1,9.4
"1145","02-17T17:00:00",175,19.2,40.6,40.6,8.5
"1146","02-17T18:00:00",195,19.2,36.7,36.7,7.2
"1147","02-17T19:00:00",201,19.3,34.5,34.5,7
"1148","02-17T20:00:00",189,19.3,32.7,32.7,7.1
"1149","02-17T21:00:00",207,19.1,31.8,31.8,7
"1150","02-17T22:00:00",204,18.9,31,31,7
"1151","02-17T23:00:00",224,18.7,30.3,30.3,7.2
"1152","02-18T00:00:00",219,18.4,29.8,29.8,7.2
"1153","02-18T01:00:00",194,18.1,29.1,29.1,7.2
"1154","02-18T02:00:00",195,17.6,28.6,28.6,6.8
"1155","02-18T03:00:00",188,17.3,28.3,28.3,6.8
"1156","02-18T04:00:00",173,16.9,28,28,6.7
"1157","02-18T05:00:00",176,16.8,27.9,27.9,6.7
"1158","02-18T06:00:00",167,16.4,27.8,27.8,6.8
"1159","02-18T07:00:00",180,16.1,27.7,27.7,6.8
"1160","02-18T08:00:00",156,17.5,30.5,30.5,7
"1161","02-18T09:00:00",162,18.1,35.1,35.1,7.8
"1162","02-18T10:00:00",158,18,38.3,38.3,7.9
"1163","02-18T11:00:00",171,17.7,41,41,8
"1164","02-18T12:00:00",176,17.6,43,43,8.4
"1165","02-18T13:00:00",178,17.9,44.1,44.1,9.1
"1166","02-18T14:00:00",172,17.9,44.5,44.5,9.5
"1167","02-18T15:00:00",172,18.2,44.5,44.5,9.8
"1168","02-18T16:00:00",196,18.7,43.5,43.5,9.6
"1169","02-18T17:00:00",170,19.5,41.2,41.2,8.6
"1170","02-18T18:00:00",198,19.5,37.2,37.2,7.2
"1171","02-18T19:00:00",197,19.6,34.9,34.9,7
"1172","02-18T20:00:00",188,19.7,33.3,33.3,7.1
"1173","02-18T21:00:00",206,19.4,32.2,32.2,6.9
"1174","02-18T22:00:00",205,19.3,31.4,31.4,6.8
"1175","02-18T23:00:00",228,19,30.6,30.6,7.1
"1176","02-19T00:00:00",220,18.8,30.2,30.2,7
"1177","02-19T01:00:00",196,18.4,29.5,29.5,7.1
"1178","02-19T02:00:00",196,17.9,28.9,28.9,6.8
"1179","02-19T03:00:00",191,17.6,28.6,28.6,6.7
"1180","02-19T04:00:00",174,17.2,28.3,28.3,6.6
"1181","02-19T05:00:00",181,17.1,28.2,28.2,6.6
"1182","02-19T06:00:00",170,16.7,28.1,28.1,6.8
"1183","02-19T07:00:00",180,16.5,27.9,27.9,6.8
"1184","02-19T08:00:00",154,17.8,30.8,30.8,7
"1185","02-19T09:00:00",167,18.4,35.4,35.4,7.9
"1186","02-19T10:00:00",163,18.2,38.7,38.7,7.9
"1187","02-19T11:00:00",165,17.8,41.5,41.5,8.1
"1188","02-19T12:00:00",172,17.7,43.4,43.4,8.6
"1189","02-19T13:00:00",173,17.9,44.5,44.5,9.2
"1190","02-19T14:00:00",164,17.9,45,45,9.5
"1191","02-19T15:00:00",168,18.3,44.9,44.9,9.8
"1192","02-19T16:00:00",185,18.8,44,44,9.7
"1193","02-19T17:00:00",172,19.5,41.6,41.6,8.7
"1194","02-19T18:00:00",200,19.7,37.6,37.6,7.3
"1195","02-19T19:00:00",203,19.7,35.3,35.3,7.1
"1196","02-19T20:00:00",194,19.9,33.6,33.6,7.2
"1197","02-19T21:00:00",210,19.6,32.6,32.6,7
"1198","02-19T22:00:00",202,19.5,31.7,31.7,6.8
"1199","02-19T23:00:00",228,19.2,31,31,7
"1200","02-20T00:00:00",217,19,30.5,30.4,7
"1201","02-20T01:00:00",197,18.5,29.7,29.7,7.1
"1202","02-20T02:00:00",201,18.1,29.2,29.2,6.9
"1203","02-20T03:00:00",200,17.8,28.9,28.9,6.8
"1204","02-20T04:00:00",189,17.4,28.5,28.5,6.7
"1205","02-20T05:00:00",192,17.2,28.4,28.4,6.6
"1206","02-20T06:00:00",177,16.8,28.3,28.3,6.8
"1207","02-20T07:00:00",184,16.6,28.1,28.1,6.8
"1208","02-20T08:00:00",156,18,31,31,7
"1209","02-20T09:00:00",162,18.5,35.6,35.6,7.9
"1210","02-20T10:00:00",160,18.1,38.8,38.8,8
"1211","02-20T11:00:00",163,17.8,41.6,41.6,8.2
"1212","02-20T12:00:00",177,17.7,43.5,43.5,8.6
"1213","02-20T13:00:00",173,17.8,44.6,44.6,9.2
"1214","02-20T14:00:00",166,17.9,45.1,45.1,9.5
"1215","02-20T15:00:00",175,18.3,45.1,45.1,9.8
"1216","02-20T16:00:00",192,18.7,44.2,44.2,9.9
"1217","02-20T17:00:00",183,19.5,41.9,41.9,8.9
"1218","02-20T18:00:00",214,19.6,37.8,37.8,7.4
"1219","02-20T19:00:00",216,19.7,35.5,35.5,7.2
"1220","02-20T20:00:00",207,19.9,33.8,33.8,7.1
"1221","02-20T21:00:00",224,19.6,32.7,32.7,6.9
"1222","02-20T22:00:00",212,19.5,31.8,31.8,6.8
"1223","02-20T23:00:00",236,19.3,31,31,7
"1224","02-21T00:00:00",226,19,30.5,30.5,7
"1225","02-21T01:00:00",193,18.6,29.8,29.8,7
"1226","02-21T02:00:00",196,18.2,29.2,29.2,6.8
"1227","02-21T03:00:00",202,17.9,28.9,28.9,6.7
"1228","02-21T04:00:00",192,17.5,28.6,28.6,6.6
"1229","02-21T05:00:00",195,17.3,28.4,28.4,6.6
"1230","02-21T06:00:00",178,16.9,28.2,28.2,6.8
"1231","02-21T07:00:00",182,16.7,28.1,28.1,6.8
"1232","02-21T08:00:00",150,18.2,31,31,7
"1233","02-21T09:00:00",167,18.6,35.7,35.7,7.8
"1234","02-21T10:00:00",172,18.2,38.8,38.8,7.8
"1235","02-21T11:00:00",171,18,41.5,41.5,8
"1236","02-21T12:00:00",183,17.9,43.4,43.4,8.5
"1237","02-21T13:00:00",178,18,44.5,44.5,9.1
"1238","02-21T14:00:00",178,18.1,45,45,9.5
"1239","02-21T15:00:00",186,18.4,45,45,9.8
"1240","02-21T16:00:00",202,18.9,44.2,44.2,9.9
"1241","02-21T17:00:00",194,19.5,41.9,41.9,9
"1242","02-21T18:00:00",226,19.7,37.9,37.9,7.3
"1243","02-21T19:00:00",226,19.8,35.5,35.5,7
"1244","02-21T20:00:00",217,20,33.8,33.8,6.9
"1245","02-21T21:00:00",233,19.8,32.7,32.7,6.8
"1246","02-21T22:00:00",219,19.7,31.8,31.8,6.7
"1247","02-21T23:00:00",239,19.5,31,31,6.8
"1248","02-22T00:00:00",222,19.2,30.6,30.5,6.8
"1249","02-22T01:00:00",200,18.7,29.8,29.8,6.8
"1250","02-22T02:00:00",196,18.4,29.2,29.2,6.7
"1251","02-22T03:00:00",195,18,28.9,28.9,6.6
"1252","02-22T04:00:00",182,17.6,28.5,28.5,6.6
"1253","02-22T05:00:00",187,17.4,28.4,28.4,6.6
"1254","02-22T06:00:00",176,17,28.1,28.1,6.8
"1255","02-22T07:00:00",171,16.8,28,28,6.9
"1256","02-22T08:00:00",141,18.3,31.1,31.1,7.1
"1257","02-22T09:00:00",156,18.7,35.7,35.7,7.9
"1258","02-22T10:00:00",159,18.4,38.9,38.9,7.9
"1259","02-22T11:00:00",158,18,41.7,41.7,8
"1260","02-22T12:00:00",166,17.9,43.7,43.7,8.5
"1261","02-22T13:00:00",169,18,44.9,44.9,9.1
"1262","02-22T14:00:00",165,18,45.3,45.3,9.4
"1263","02-22T15:00:00",183,18.2,45.4,45.4,9.8
"1264","02-22T16:00:00",196,18.7,44.6,44.6,10
"1265","02-22T17:00:00",196,19.5,42.2,42.2,9
"1266","02-22T18:00:00",221,19.6,38.3,38.3,7.4
"1267","02-22T19:00:00",221,19.8,35.9,35.9,7.2
"1268","02-22T20:00:00",214,19.9,34.2,34.2,7.2
"1269","02-22T21:00:00",228,19.9,33.1,33.1,6.9
"1270","02-22T22:00:00",213,19.7,32.2,32.2,6.7
"1271","02-22T23:00:00",229,19.5,31.4,31.4,6.8
"1272","02-23T00:00:00",208,19.3,30.9,30.9,6.8
"1273","02-23T01:00:00",194,18.8,30.1,30.1,6.8
"1274","02-23T02:00:00",192,18.5,29.5,29.5,6.7
"1275","02-23T03:00:00",191,18.1,29.2,29.2,6.6
"1276","02-23T04:00:00",179,17.6,28.8,28.8,6.6
"1277","02-23T05:00:00",176,17.4,28.6,28.6,6.6
"1278","02-23T06:00:00",168,17,28.4,28.4,6.8
"1279","02-23T07:00:00",167,16.9,28.4,28.4,6.9
"1280","02-23T08:00:00",141,18.3,31.5,31.5,7.1
"1281","02-23T09:00:00",154,18.7,36.1,36.1,7.8
"1282","02-23T10:00:00",151,18.4,39.3,39.3,7.7
"1283","02-23T11:00:00",156,18.1,42.1,42.1,7.8
"1284","02-23T12:00:00",158,18,44.2,44.2,8.4
"1285","02-23T13:00:00",167,18,45.5,45.5,8.9
"1286","02-23T14:00:00",165,17.9,45.9,45.9,9.4
"1287","02-23T15:00:00",183,18.1,46,46,9.7
"1288","02-23T16:00:00",197,18.7,45.3,45.3,10
"1289","02-23T17:00:00",197,19.4,42.9,42.9,9.1
"1290","02-23T18:00:00",219,19.7,38.9,38.9,7.4
"1291","02-23T19:00:00",212,19.8,36.4,36.4,7.3
"1292","02-23T20:00:00",210,20,34.7,34.7,7.2
"1293","02-23T21:00:00",228,20,33.5,33.5,6.9
"1294","02-23T22:00:00",216,19.9,32.6,32.6,6.8
"1295","02-23T23:00:00",236,19.7,31.8,31.8,6.9
"1296","02-24T00:00:00",219,19.6,31.4,31.4,6.9
"1297","02-24T01:00:00",206,19.1,30.5,30.5,6.8
"1298","02-24T02:00:00",202,18.7,29.8,29.8,6.7
"1299","02-24T03:00:00",195,18.4,29.5,29.5,6.7
"1300","02-24T04:00:00",190,17.9,29.1,29.1,6.6
"1301","02-24T05:00:00",181,17.7,28.9,28.9,6.7
"1302","02-24T06:00:00",169,17.4,28.7,28.7,6.9
"1303","02-24T07:00:00",171,17.1,28.6,28.6,6.9
"1304","02-24T08:00:00",137,18.6,31.8,31.8,7.1
"1305","02-24T09:00:00",156,18.9,36.4,36.4,7.9
"1306","02-24T10:00:00",148,18.5,39.5,39.5,7.7
"1307","02-24T11:00:00",158,18.1,42.3,42.3,7.9
"1308","02-24T12:00:00",152,18,44.4,44.4,8.6
"1309","02-24T13:00:00",169,18.1,45.8,45.7,9.1
"1310","02-24T14:00:00",160,17.9,46.1,46.1,9.5
"1311","02-24T15:00:00",181,18.1,46.2,46.2,9.8
"1312","02-24T16:00:00",188,18.6,45.7,45.7,10.1
"1313","02-24T17:00:00",189,19.3,43.3,43.3,9.2
"1314","02-24T18:00:00",209,19.6,39.3,39.3,7.5
"1315","02-24T19:00:00",204,19.7,36.7,36.7,7.4
"1316","02-24T20:00:00",203,20,35,35,7.4
"1317","02-24T21:00:00",227,20,33.7,33.7,7
"1318","02-24T22:00:00",215,19.9,32.8,32.8,6.9
"1319","02-24T23:00:00",229,19.8,32,32,6.9
"1320","02-25T00:00:00",218,19.7,31.6,31.6,7
"1321","02-25T01:00:00",206,19.2,30.7,30.7,6.8
"1322","02-25T02:00:00",200,18.8,30,30,6.8
"1323","02-25T03:00:00",193,18.5,29.7,29.7,6.7
"1324","02-25T04:00:00",190,18.1,29.3,29.3,6.7
"1325","02-25T05:00:00",184,17.8,29,29,6.7
"1326","02-25T06:00:00",169,17.5,28.8,28.8,6.9
"1327","02-25T07:00:00",171,17.3,28.7,28.7,6.9
"1328","02-25T08:00:00",137,18.7,32,32,7
"1329","02-25T09:00:00",160,19.1,36.5,36.5,7.9
"1330","02-25T10:00:00",153,18.6,39.8,39.8,7.7
"1331","02-25T11:00:00",149,18.3,42.5,42.5,7.8
"1332","02-25T12:00:00",144,18.1,44.7,44.7,8.5
"1333","02-25T13:00:00",161,18.2,46.1,46,9
"1334","02-25T14:00:00",154,18.1,46.4,46.4,9.5
"1335","02-25T15:00:00",177,18.2,46.5,46.5,9.8
"1336","02-25T16:00:00",181,18.7,45.9,45.9,10
"1337","02-25T17:00:00",187,19.4,43.6,43.6,9.1
"1338","02-25T18:00:00",201,19.7,39.6,39.6,7.6
"1339","02-25T19:00:00",204,19.8,36.9,36.9,7.5
"1340","02-25T20:00:00",208,20,35.2,35.2,7.5
"1341","02-25T21:00:00",234,20.2,34,34,7
"1342","02-25T22:00:00",226,20,33.1,33.1,7
"1343","02-25T23:00:00",238,20,32.3,32.3,6.9
"1344","02-26T00:00:00",222,19.9,31.8,31.8,7
"1345","02-26T01:00:00",215,19.3,30.9,30.9,6.9
"1346","02-26T02:00:00",205,18.9,30.1,30.1,6.9
"1347","02-26T03:00:00",193,18.5,29.8,29.8,6.9
"1348","02-26T04:00:00",188,18.2,29.4,29.4,6.8
"1349","02-26T05:00:00",189,17.9,29.1,29.1,6.8
"1350","02-26T06:00:00",167,17.6,28.8,28.8,6.9
"1351","02-26T07:00:00",174,17.4,28.8,28.8,7
"1352","02-26T08:00:00",147,18.8,32.2,32.2,7.1
"1353","02-26T09:00:00",167,19.1,36.7,36.7,7.8
"1354","02-26T10:00:00",158,18.7,39.9,39.9,7.5
"1355","02-26T11:00:00",152,18.3,42.7,42.7,7.8
"1356","02-26T12:00:00",144,18.1,44.9,44.9,8.5
"1357","02-26T13:00:00",161,18.2,46.3,46.3,9
"1358","02-26T14:00:00",152,18.1,46.7,46.7,9.5
"1359","02-26T15:00:00",173,18.2,46.8,46.8,9.8
"1360","02-26T16:00:00",172,18.7,46.3,46.3,10.1
"1361","02-26T17:00:00",183,19.3,44,44,9.4
"1362","02-26T18:00:00",194,19.7,40,40,7.8
"1363","02-26T19:00:00",202,19.8,37.1,37.1,7.6
"1364","02-26T20:00:00",208,20,35.5,35.5,7.6
"1365","02-26T21:00:00",234,20.1,34.3,34.3,7.1
"1366","02-26T22:00:00",221,20,33.3,33.3,7.2
"1367","02-26T23:00:00",238,20,32.5,32.5,7
"1368","02-27T00:00:00",225,19.9,32,32,7.1
"1369","02-27T01:00:00",220,19.4,31.1,31.1,7
"1370","02-27T02:00:00",212,19,30.3,30.3,6.9
"1371","02-27T03:00:00",200,18.6,30,30,6.9
"1372","02-27T04:00:00",202,18.2,29.5,29.5,6.9
"1373","02-27T05:00:00",201,18,29.3,29.3,6.8
"1374","02-27T06:00:00",180,17.8,29,29,6.9
"1375","02-27T07:00:00",181,17.5,29,29,6.9
"1376","02-27T08:00:00",153,18.9,32.4,32.4,7.1
"1377","02-27T09:00:00",177,19.1,36.8,36.8,7.8
"1378","02-27T10:00:00",162,18.7,40,40,7.6
"1379","02-27T11:00:00",154,18.3,42.7,42.7,7.7
"1380","02-27T12:00:00",141,18.2,44.9,44.9,8.5
"1381","02-27T13:00:00",159,18.2,46.3,46.3,8.9
"1382","02-27T14:00:00",149,18.1,46.8,46.8,9.4
"1383","02-27T15:00:00",173,18.2,46.9,46.9,9.9
"1384","02-27T16:00:00",175,18.7,46.4,46.4,10.2
"1385","02-27T17:00:00",183,19.3,44.2,44.2,9.4
"1386","02-27T18:00:00",185,19.7,40.1,40.1,7.8
"1387","02-27T19:00:00",202,19.8,37.3,37.3,7.6
"1388","02-27T20:00:00",215,20.1,35.6,35.6,7.5
"1389","02-27T21:00:00",242,20.2,34.4,34.4,7.2
"1390","02-27T22:00:00",220,20.1,33.4,33.4,7.3
"1391","02-27T23:00:00",236,20,32.5,32.5,7.1
"1392","02-28T00:00:00",225,20,32.1,32,7.1
"1393","02-28T01:00:00",217,19.5,31.2,31.2,7.1
"1394","02-28T02:00:00",204,19.1,30.4,30.4,6.9
"1395","02-28T03:00:00",192,18.7,30.1,30.1,7
"1396","02-28T04:00:00",198,18.4,29.6,29.6,7
"1397","02-28T05:00:00",197,18.1,29.3,29.3,6.8
"1398","02-28T06:00:00",175,17.8,28.9,28.9,6.9
"1399","02-28T07:00:00",177,17.6,28.9,28.9,6.9
"1400","02-28T08:00:00",155,19,32.4,32.4,7.1
"1401","02-28T09:00:00",175,19.2,36.8,36.8,7.8
"1402","02-28T10:00:00",165,18.7,40.1,40.1,7.7
"1403","02-28T11:00:00",151,18.3,42.8,42.8,7.8
"1404","02-28T12:00:00",132,18.2,44.9,44.9,8.5
"1405","02-28T13:00:00",154,18.2,46.3,46.3,8.9
"1406","02-28T14:00:00",149,18.2,46.9,46.9,9.3
"1407","02-28T15:00:00",172,18.3,47.1,47.1,9.9
"1408","02-28T16:00:00",169,18.6,46.6,46.6,10.2
"1409","02-28T17:00:00",182,19.3,44.5,44.5,9.4
"1410","02-28T18:00:00",185,19.7,40.5,40.5,7.8
"1411","02-28T19:00:00",197,19.8,37.5,37.5,7.6
"1412","02-28T20:00:00",206,20,35.9,35.9,7.5
"1413","02-28T21:00:00",236,20.2,34.6,34.6,7.2
"1414","02-28T22:00:00",212,20.1,33.6,33.6,7.4
"1415","02-28T23:00:00",227,20.1,32.7,32.7,7.1
"1416","03-01T00:00:00",210,20,32.2,32.1,7.1
"1417","03-01T01:00:00",212,19.5,31.2,31.2,7.1
"1418","03-01T02:00:00",200,19.1,30.5,30.5,7
"1419","03-01T03:00:00",185,18.7,30.1,30.1,7
"1420","03-01T04:00:00",193,18.4,29.7,29.7,7.1
"1421","03-01T05:00:00",195,18.1,29.3,29.3,6.9
"1422","03-01T06:00:00",168,17.9,28.9,28.9,7
"1423","03-01T07:00:00",179,17.8,29,29,6.9
"1424","03-01T08:00:00",160,19.1,32.6,32.6,7.2
"1425","03-01T09:00:00",178,19.3,36.9,36.9,7.8
"1426","03-01T10:00:00",171,18.8,40.1,40.1,7.7
"1427","03-01T11:00:00",154,18.4,42.9,42.9,7.9
"1428","03-01T12:00:00",134,18.3,45,45,8.7
"1429","03-01T13:00:00",156,18.3,46.4,46.4,9
"1430","03-01T14:00:00",159,18.2,46.9,46.9,9.4
"1431","03-01T15:00:00",178,18.3,47.1,47.1,10.1
"1432","03-01T16:00:00",174,18.7,46.6,46.6,10.3
"1433","03-01T17:00:00",194,19.3,44.5,44.5,9.6
"1434","03-01T18:00:00",192,19.7,40.6,40.6,7.9
"1435","03-01T19:00:00",205,19.9,37.5,37.5,7.7
"1436","03-01T20:00:00",220,20.1,36,36,7.5
"1437","03-01T21:00:00",245,20.2,34.7,34.7,7.4
"1438","03-01T22:00:00",221,20.2,33.7,33.7,7.5
"1439","03-01T23:00:00",236,20.1,32.9,32.9,7.2
"1440","03-02T00:00:00",206,20.1,32.4,32.4,7.2
"1441","03-02T01:00:00",211,19.6,31.4,31.4,7.2
"1442","03-02T02:00:00",191,19.3,30.6,30.6,7.1
"1443","03-02T03:00:00",183,18.8,30.2,30.2,7.1
"1444","03-02T04:00:00",191,18.5,29.8,29.8,7.1
"1445","03-02T05:00:00",188,18.2,29.5,29.5,7
"1446","03-02T06:00:00",166,18,29,29,7
"1447","03-02T07:00:00",174,17.9,29.3,29.3,7
"1448","03-02T08:00:00",158,19.3,33,33,7.2
"1449","03-02T09:00:00",184,19.5,37.3,37.3,7.8
"1450","03-02T10:00:00",173,19,40.4,40.4,7.8
"1451","03-02T11:00:00",163,18.6,43.2,43.2,7.9
"1452","03-02T12:00:00",141,18.5,45.3,45.3,8.7
"1453","03-02T13:00:00",161,18.5,46.6,46.6,9
"1454","03-02T14:00:00",164,18.4,47.1,47.1,9.4
"1455","03-02T15:00:00",183,18.5,47.3,47.3,10
"1456","03-02T16:00:00",177,18.9,46.8,46.8,10.1
"1457","03-02T17:00:00",197,19.5,44.8,44.8,9.5
"1458","03-02T18:00:00",192,19.9,40.8,40.8,7.9
"1459","03-02T19:00:00",200,20.1,37.8,37.8,7.7
"1460","03-02T20:00:00",220,20.2,36.2,36.2,7.5
"1461","03-02T21:00:00",243,20.4,34.9,34.9,7.4
"1462","03-02T22:00:00",224,20.3,33.9,33.9,7.5
"1463","03-02T23:00:00",234,20.2,33.1,33.1,7.2
"1464","03-03T00:00:00",211,20.2,32.6,32.6,7.1
"1465","03-03T01:00:00",206,19.8,31.7,31.7,7.2
"1466","03-03T02:00:00",193,19.4,31,31,7.1
"1467","03-03T03:00:00",186,19,30.6,30.6,7.2
"1468","03-03T04:00:00",189,18.7,30.1,30.1,7.1
"1469","03-03T05:00:00",184,18.4,29.8,29.8,7
"1470","03-03T06:00:00",166,18.2,29.3,29.3,6.9
"1471","03-03T07:00:00",183,18.2,29.6,29.6,6.9
"1472","03-03T08:00:00",167,19.6,33.4,33.4,7.3
"1473","03-03T09:00:00",179,19.6,37.5,37.5,7.9
"1474","03-03T10:00:00",182,19.2,40.7,40.7,7.9
"1475","03-03T11:00:00",165,18.8,43.5,43.5,7.9
"1476","03-03T12:00:00",144,18.7,45.5,45.5,8.7
"1477","03-03T13:00:00",158,18.7,47,47,9
"1478","03-03T14:00:00",168,18.6,47.4,47.4,9.5
"1479","03-03T15:00:00",183,18.7,47.6,47.6,10
"1480","03-03T16:00:00",175,19,47,47,10.1
"1481","03-03T17:00:00",195,19.6,45.1,45.1,9.5
"1482","03-03T18:00:00",190,20.1,41.1,41.1,8
"1483","03-03T19:00:00",200,20.3,38,38,7.7
"1484","03-03T20:00:00",218,20.5,36.5,36.5,7.5
"1485","03-03T21:00:00",248,20.6,35.1,35.1,7.5
"1486","03-03T22:00:00",231,20.6,34,34,7.5
"1487","03-03T23:00:00",241,20.4,33.2,33.2,7.3
"1488","03-04T00:00:00",213,20.5,32.7,32.7,7.2
"1489","03-04T01:00:00",206,20,31.9,31.9,7.2
"1490","03-04T02:00:00",198,19.6,31.1,31.1,7.1
"1491","03-04T03:00:00",193,19.2,30.7,30.7,7.2
"1492","03-04T04:00:00",196,18.8,30.3,30.3,7
"1493","03-04T05:00:00",190,18.6,30,30,7
"1494","03-04T06:00:00",170,18.4,29.5,29.5,6.9
"1495","03-04T07:00:00",180,18.4,29.8,29.8,7
"1496","03-04T08:00:00",169,19.7,33.7,33.7,7.3
"1497","03-04T09:00:00",174,19.8,37.9,37.9,8
"1498","03-04T10:00:00",182,19.4,41.1,41.1,7.9
"1499","03-04T11:00:00",167,19,43.8,43.8,7.8
"1500","03-04T12:00:00",148,18.7,45.7,45.7,8.5
"1501","03-04T13:00:00",161,18.8,47.3,47.3,8.9
"1502","03-04T14:00:00",170,18.8,47.8,47.8,9.5
"1503","03-04T15:00:00",190,18.8,47.9,47.9,10
"1504","03-04T16:00:00",186,19.1,47.4,47.4,10.1
"1505","03-04T17:00:00",204,19.6,45.5,45.5,9.5
"1506","03-04T18:00:00",193,20.2,41.5,41.5,8
"1507","03-04T19:00:00",206,20.5,38.4,38.4,7.9
"1508","03-04T20:00:00",212,20.7,36.9,36.9,7.6
"1509","03-04T21:00:00",240,20.8,35.5,35.5,7.6
"1510","03-04T22:00:00",231,20.8,34.4,34.4,7.6
"1511","03-04T23:00:00",233,20.6,33.6,33.6,7.3
"1512","03-05T00:00:00",210,20.6,33.1,33.1,7.3
"1513","03-05T01:00:00",212,20.2,32.4,32.4,7.3
"1514","03-05T02:00:00",200,19.9,31.7,31.7,7.1
"1515","03-05T03:00:00",190,19.4,31.2,31.2,7.3
"1516","03-05T04:00:00",195,19.1,30.8,30.8,7.1
"1517","03-05T05:00:00",192,18.8,30.5,30.5,7.1
"1518","03-05T06:00:00",168,18.7,30,30,7
"1519","03-05T07:00:00",180,18.7,30.2,30.2,7
"1520","03-05T08:00:00",176,20.1,34.2,34.2,7.3
"1521","03-05T09:00:00",176,20.1,38.3,38.3,7.9
"1522","03-05T10:00:00",178,19.7,41.4,41.4,8
"1523","03-05T11:00:00",163,19.3,44.2,44.2,7.9
"1524","03-05T12:00:00",146,19,46,46,8.6
"1525","03-05T13:00:00",161,19,47.6,47.6,8.9
"1526","03-05T14:00:00",170,19,48.1,48.1,9.5
"1527","03-05T15:00:00",204,19.1,48.2,48.2,9.9
"1528","03-05T16:00:00",188,19.3,47.8,47.8,10
"1529","03-05T17:00:00",204,19.8,45.9,45.9,9.5
"1530","03-05T18:00:00",190,20.4,42,42,8
"1531","03-05T19:00:00",203,20.7,38.8,38.8,7.9
"1532","03-05T20:00:00",212,20.9,37.1,37.1,7.6
"1533","03-05T21:00:00",246,21,35.7,35.7,7.7
"1534","03-05T22:00:00",239,20.9,34.6,34.6,7.7
"1535","03-05T23:00:00",237,20.8,33.7,33.7,7.4
"1536","03-06T00:00:00",214,20.8,33.3,33.3,7.4
"1537","03-06T01:00:00",217,20.4,32.6,32.6,7.4
"1538","03-06T02:00:00",201,20,32,32,7.1
"1539","03-06T03:00:00",185,19.6,31.5,31.5,7.3
"1540","03-06T04:00:00",192,19.3,31,31,7.1
"1541","03-06T05:00:00",182,19,30.6,30.6,7.2
"1542","03-06T06:00:00",158,18.8,30.1,30.1,7
"1543","03-06T07:00:00",173,18.9,30.5,30.5,7.1
"1544","03-06T08:00:00",169,20.3,34.6,34.6,7.4
"1545","03-06T09:00:00",174,20.2,38.6,38.6,7.9
"1546","03-06T10:00:00",171,19.8,41.8,41.8,7.9
"1547","03-06T11:00:00",162,19.4,44.5,44.5,7.8
"1548","03-06T12:00:00",139,19.2,46.4,46.4,8.5
"1549","03-06T13:00:00",163,19.2,48,48,8.9
"1550","03-06T14:00:00",178,19.2,48.4,48.4,9.5
"1551","03-06T15:00:00",209,19.2,48.5,48.5,9.9
"1552","03-06T16:00:00",195,19.4,48.1,48.1,9.9
"1553","03-06T17:00:00",206,20,46.3,46.3,9.4
"1554","03-06T18:00:00",189,20.6,42.4,42.4,8.1
"1555","03-06T19:00:00",198,21,39.1,39.1,8
"1556","03-06T20:00:00",210,21.1,37.4,37.4,7.8
"1557","03-06T21:00:00",244,21.2,36,36,7.8
"1558","03-06T22:00:00",236,21.2,35,35,7.8
"1559","03-06T23:00:00",227,21,34,34,7.5
"1560","03-07T00:00:00",203,20.9,33.6,33.6,7.5
"1561","03-07T01:00:00",209,20.7,32.9,32.9,7.5
"1562","03-07T02:00:00",194,20.2,32.3,32.3,7.2
"1563","03-07T03:00:00",180,19.8,31.8,31.8,7.5
"1564","03-07T04:00:00",188,19.6,31.3,31.3,7.2
"1565","03-07T05:00:00",185,19.3,30.9,30.9,7.3
"1566","03-07T06:00:00",158,19.1,30.4,30.4,7.1
"1567","03-07T07:00:00",176,19.2,30.8,30.8,7.1
"1568","03-07T08:00:00",172,20.6,34.9,34.9,7.6
"1569","03-07T09:00:00",174,20.5,39,39,8
"1570","03-07T10:00:00",174,20.1,42.2,42.2,8
"1571","03-07T11:00:00",164,19.6,44.8,44.8,7.9
"1572","03-07T12:00:00",144,19.4,46.8,46.8,8.6
"1573","03-07T13:00:00",172,19.5,48.4,48.4,8.9
"1574","03-07T14:00:00",189,19.4,48.8,48.8,9.6
"1575","03-07T15:00:00",211,19.4,48.9,48.9,9.9
"1576","03-07T16:00:00",200,19.6,48.5,48.5,9.9
"1577","03-07T17:00:00",206,20.2,46.7,46.7,9.4
