"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"2092","03-29T04:00:00",534,22.1,29.7,29.7,5.7
"2093","03-29T05:00:00",523,22,29.4,29.4,5.8
"2094","03-29T06:00:00",550,21.7,29.3,29.3,6
"2095","03-29T07:00:00",533,21.7,29.4,29.4,5.8
"2096","03-29T08:00:00",564,22,30.5,30.5,5.9
"2097","03-29T09:00:00",580,22.3,32,32,5.8
"2098","03-29T10:00:00",533,22.4,33.7,33.7,5.7
"2099","03-29T11:00:00",533,22.6,35,35,6
"2100","03-29T12:00:00",527,23.1,36.2,36.2,6.3
"2101","03-29T13:00:00",548,23.2,36.8,36.8,6.7
"2102","03-29T14:00:00",545,23.5,37.2,37.2,6.8
"2103","03-29T15:00:00",576,23.8,37.5,37.5,6.9
"2104","03-29T16:00:00",546,23.8,37.2,37.2,6.6
"2105","03-29T17:00:00",565,24,36.7,36.7,6.6
"2106","03-29T18:00:00",560,24,35.8,35.8,6
"2107","03-29T19:00:00",548,24,34.2,34.2,5.8
"2108","03-29T20:00:00",563,23.8,33.1,33.1,5.8
"2109","03-29T21:00:00",566,23.6,32.5,32.5,5.6
"2110","03-29T22:00:00",528,23.5,31.9,31.9,5.4
"2111","03-29T23:00:00",533,23.2,31.5,31.5,5.2
"2112","03-30T00:00:00",545,23,31.2,31.2,5.3
"2113","03-30T01:00:00",557,22.9,30.8,30.8,5.4
"2114","03-30T02:00:00",549,22.6,30.4,30.4,5.5
"2115","03-30T03:00:00",561,22.6,30.2,30.2,5.6
"2116","03-30T04:00:00",527,22.4,29.9,29.9,5.6
"2117","03-30T05:00:00",522,22.4,29.7,29.6,5.7
"2118","03-30T06:00:00",554,22.1,29.4,29.4,5.9
"2119","03-30T07:00:00",536,22,29.6,29.6,5.6
"2120","03-30T08:00:00",570,22.4,30.8,30.8,5.6
"2121","03-30T09:00:00",583,22.6,32.3,32.3,5.6
"2122","03-30T10:00:00",533,22.8,34,34,5.5
"2123","03-30T11:00:00",537,22.9,35.3,35.3,5.9
"2124","03-30T12:00:00",523,23.3,36.5,36.5,6.2
"2125","03-30T13:00:00",536,23.5,37.1,37.1,6.7
"2126","03-30T14:00:00",538,23.7,37.6,37.6,6.8
"2127","03-30T15:00:00",570,23.9,37.8,37.8,6.8
"2128","03-30T16:00:00",547,23.9,37.5,37.5,6.6
"2129","03-30T17:00:00",564,24.2,37,37,6.6
"2130","03-30T18:00:00",564,24.3,36.1,36.1,6
"2131","03-30T19:00:00",546,24.3,34.5,34.5,5.8
"2132","03-30T20:00:00",562,24.1,33.4,33.4,5.7
"2133","03-30T21:00:00",559,23.8,32.7,32.7,5.6
"2134","03-30T22:00:00",531,23.7,32.2,32.2,5.3
"2135","03-30T23:00:00",528,23.5,31.8,31.8,5.2
"2136","03-31T00:00:00",536,23.2,31.5,31.5,5.3
"2137","03-31T01:00:00",551,23,31.1,31.1,5.4
"2138","03-31T02:00:00",544,22.7,30.7,30.7,5.6
"2139","03-31T03:00:00",543,22.7,30.4,30.4,5.7
"2140","03-31T04:00:00",516,22.5,30.1,30.1,5.7
"2141","03-31T05:00:00",511,22.4,29.9,29.9,5.7
"2142","03-31T06:00:00",534,22.1,29.6,29.6,6
"2143","03-31T07:00:00",518,22.1,29.9,29.9,5.7
"2144","03-31T08:00:00",549,22.4,31.1,31.1,5.8
"2145","03-31T09:00:00",555,22.6,32.7,32.7,5.6
"2146","03-31T10:00:00",508,22.8,34.4,34.4,5.5
"2147","03-31T11:00:00",517,22.9,35.7,35.7,5.9
"2148","03-31T12:00:00",492,23.2,36.9,36.9,6.3
"2149","03-31T13:00:00",503,23.4,37.5,37.5,6.9
"2150","03-31T14:00:00",503,23.6,38,38,7
"2151","03-31T15:00:00",542,23.9,38.2,38.2,7
"2152","03-31T16:00:00",524,23.9,37.9,37.9,6.9
"2153","03-31T17:00:00",540,24.1,37.4,37.4,6.8
"2154","03-31T18:00:00",543,24.1,36.5,36.5,6.3
"2155","03-31T19:00:00",525,24.1,35,35,5.8
"2156","03-31T20:00:00",546,24,33.8,33.8,5.9
"2157","03-31T21:00:00",545,23.8,33.1,33.1,5.7
"2158","03-31T22:00:00",518,23.6,32.5,32.5,5.5
"2159","03-31T23:00:00",514,23.4,32.1,32.1,5.4
"2160","04-01T00:00:00",533,23.1,31.8,31.7,5.4
"2161","04-01T01:00:00",546,23,31.4,31.4,5.5
"2162","04-01T02:00:00",538,22.7,31,31,5.8
"2163","04-01T03:00:00",530,22.6,30.7,30.7,5.9
"2164","04-01T04:00:00",503,22.5,30.3,30.3,5.8
"2165","04-01T05:00:00",503,22.4,30.1,30.1,5.8
"2166","04-01T06:00:00",531,22.1,29.8,29.8,6.1
"2167","04-01T07:00:00",503,22,30.2,30.2,5.8
"2168","04-01T08:00:00",533,22.4,31.5,31.5,5.8
"2169","04-01T09:00:00",536,22.6,33,33,5.7
"2170","04-01T10:00:00",491,22.7,34.7,34.7,5.6
"2171","04-01T11:00:00",497,22.8,36.1,36.1,6
"2172","04-01T12:00:00",480,23.2,37.2,37.2,6.3
"2173","04-01T13:00:00",489,23.4,37.8,37.8,6.9
"2174","04-01T14:00:00",496,23.6,38.3,38.3,7.1
"2175","04-01T15:00:00",529,23.9,38.5,38.5,7
"2176","04-01T16:00:00",508,23.8,38.2,38.2,6.9
"2177","04-01T17:00:00",531,24,37.7,37.7,6.8
"2178","04-01T18:00:00",538,24.1,36.8,36.8,6.3
"2179","04-01T19:00:00",518,24.1,35.3,35.3,5.9
"2180","04-01T20:00:00",538,24,34,34,6
"2181","04-01T21:00:00",533,23.8,33.3,33.3,5.8
"2182","04-01T22:00:00",501,23.6,32.7,32.7,5.6
"2183","04-01T23:00:00",503,23.4,32.3,32.3,5.5
"2184","04-02T00:00:00",518,23.1,31.9,31.9,5.4
"2185","04-02T01:00:00",522,23,31.5,31.5,5.5
"2186","04-02T02:00:00",513,22.8,31.1,31.1,5.7
"2187","04-02T03:00:00",520,22.7,30.8,30.8,5.8
"2188","04-02T04:00:00",491,22.5,30.5,30.5,5.8
"2189","04-02T05:00:00",497,22.4,30.2,30.2,5.8
"2190","04-02T06:00:00",520,22.2,29.9,29.9,6
"2191","04-02T07:00:00",500,22.1,30.3,30.3,5.8
"2192","04-02T08:00:00",522,22.4,31.7,31.7,5.7
"2193","04-02T09:00:00",529,22.6,33.3,33.3,5.7
"2194","04-02T10:00:00",486,22.7,35,35,5.6
"2195","04-02T11:00:00",494,22.8,36.3,36.3,6.1
"2196","04-02T12:00:00",480,23.1,37.4,37.4,6.5
"2197","04-02T13:00:00",489,23.4,38,38,7
"2198","04-02T14:00:00",499,23.6,38.5,38.5,7.2
"2199","04-02T15:00:00",526,23.9,38.7,38.7,7
"2200","04-02T16:00:00",510,23.9,38.5,38.5,6.9
"2201","04-02T17:00:00",534,24,38,38,7
"2202","04-02T18:00:00",542,24,37.1,37.1,6.3
"2203","04-02T19:00:00",522,24.1,35.6,35.6,5.9
"2204","04-02T20:00:00",550,24,34.3,34.3,6
"2205","04-02T21:00:00",537,23.9,33.5,33.5,5.9
"2206","04-02T22:00:00",507,23.6,32.9,32.9,5.7
"2207","04-02T23:00:00",508,23.5,32.5,32.5,5.7
"2208","04-03T00:00:00",514,23.2,32,32,5.5
"2209","04-03T01:00:00",516,23.1,31.6,31.6,5.5
"2210","04-03T02:00:00",512,22.8,31.3,31.3,5.7
"2211","04-03T03:00:00",519,22.8,30.9,30.9,5.8
"2212","04-03T04:00:00",493,22.6,30.6,30.6,5.8
"2213","04-03T05:00:00",497,22.5,30.3,30.3,5.7
"2214","04-03T06:00:00",522,22.3,30.1,30,5.9
"2215","04-03T07:00:00",510,22.2,30.5,30.5,5.6
"2216","04-03T08:00:00",516,22.4,31.9,31.9,5.7
"2217","04-03T09:00:00",523,22.7,33.6,33.6,5.7
"2218","04-03T10:00:00",485,22.8,35.2,35.2,5.7
"2219","04-03T11:00:00",496,22.9,36.5,36.5,6.1
"2220","04-03T12:00:00",484,23.2,37.7,37.7,6.4
"2221","04-03T13:00:00",492,23.4,38.3,38.3,7
"2222","04-03T14:00:00",499,23.6,38.8,38.8,7.2
"2223","04-03T15:00:00",526,23.9,39,39,7.1
"2224","04-03T16:00:00",515,24,38.8,38.8,6.9
"2225","04-03T17:00:00",534,24.1,38.3,38.3,6.9
"2226","04-03T18:00:00",537,24.1,37.4,37.4,6.2
"2227","04-03T19:00:00",515,24.2,35.8,35.8,5.8
"2228","04-03T20:00:00",542,24.1,34.5,34.5,5.8
"2229","04-03T21:00:00",532,24,33.7,33.7,5.9
"2230","04-03T22:00:00",496,23.8,33.1,33.1,5.6
"2231","04-03T23:00:00",499,23.6,32.6,32.6,5.6
"2232","04-04T00:00:00",511,23.4,32.2,32.2,5.5
"2233","04-04T01:00:00",514,23.3,31.7,31.7,5.5
"2234","04-04T02:00:00",505,23.1,31.3,31.3,5.5
"2235","04-04T03:00:00",516,23,31,31,5.8
"2236","04-04T04:00:00",480,22.8,30.7,30.7,5.7
"2237","04-04T05:00:00",488,22.6,30.4,30.4,5.6
"2238","04-04T06:00:00",508,22.4,30.1,30.1,5.8
"2239","04-04T07:00:00",496,22.4,30.6,30.6,5.5
"2240","04-04T08:00:00",505,22.6,32.2,32.2,5.6
"2241","04-04T09:00:00",504,22.7,33.9,33.9,5.6
"2242","04-04T10:00:00",473,22.8,35.6,35.6,5.7
"2243","04-04T11:00:00",479,22.9,36.9,36.9,6.1
"2244","04-04T12:00:00",469,23.1,38,38,6.4
"2245","04-04T13:00:00",485,23.4,38.6,38.6,7.1
"2246","04-04T14:00:00",497,23.6,39.1,39.1,7.2
"2247","04-04T15:00:00",529,23.8,39.4,39.4,7.1
"2248","04-04T16:00:00",514,24,39.1,39.1,6.8
"2249","04-04T17:00:00",534,24.2,38.6,38.6,7
"2250","04-04T18:00:00",541,24.2,37.7,37.7,6.3
"2251","04-04T19:00:00",521,24.3,36.1,36.1,5.9
"2252","04-04T20:00:00",538,24.2,34.8,34.8,5.9
"2253","04-04T21:00:00",521,24.2,34,34,5.9
"2254","04-04T22:00:00",488,23.9,33.4,33.4,5.6
"2255","04-04T23:00:00",488,23.8,32.9,32.9,5.6
"2256","04-05T00:00:00",486,23.5,32.4,32.4,5.5
"2257","04-05T01:00:00",488,23.4,31.9,31.9,5.4
"2258","04-05T02:00:00",491,23.2,31.6,31.6,5.6
"2259","04-05T03:00:00",499,23.1,31.2,31.2,5.8
"2260","04-05T04:00:00",469,22.9,30.9,30.9,5.6
"2261","04-05T05:00:00",484,22.8,30.6,30.6,5.6
"2262","04-05T06:00:00",508,22.6,30.4,30.4,5.7
"2263","04-05T07:00:00",485,22.6,30.9,30.9,5.5
"2264","04-05T08:00:00",499,22.8,32.5,32.5,5.5
"2265","04-05T09:00:00",505,22.9,34.2,34.2,5.5
"2266","04-05T10:00:00",463,23,35.9,35.9,5.7
"2267","04-05T11:00:00",473,23.1,37.2,37.2,6.1
"2268","04-05T12:00:00",474,23.4,38.3,38.3,6.4
"2269","04-05T13:00:00",493,23.6,38.9,38.9,7.1
"2270","04-05T14:00:00",503,23.8,39.4,39.4,7.2
"2271","04-05T15:00:00",536,24.1,39.7,39.7,7.2
"2272","04-05T16:00:00",519,24.2,39.5,39.5,6.9
"2273","04-05T17:00:00",537,24.4,38.9,38.9,7
"2274","04-05T18:00:00",537,24.4,38,38,6.3
"2275","04-05T19:00:00",515,24.5,36.5,36.5,6
"2276","04-05T20:00:00",524,24.4,35.1,35.1,6
"2277","04-05T21:00:00",512,24.4,34.3,34.3,5.9
"2278","04-05T22:00:00",482,24.2,33.6,33.6,5.6
"2279","04-05T23:00:00",478,24,33.1,33.1,5.7
"2280","04-06T00:00:00",476,23.7,32.6,32.6,5.5
"2281","04-06T01:00:00",477,23.6,32.1,32.1,5.5
"2282","04-06T02:00:00",477,23.3,31.7,31.7,5.6
"2283","04-06T03:00:00",482,23.2,31.4,31.4,5.7
"2284","04-06T04:00:00",453,23,31,31,5.5
"2285","04-06T05:00:00",470,22.9,30.7,30.7,5.5
"2286","04-06T06:00:00",492,22.6,30.5,30.5,5.7
"2287","04-06T07:00:00",474,22.6,31.1,31.1,5.4
"2288","04-06T08:00:00",484,22.8,32.7,32.7,5.4
"2289","04-06T09:00:00",496,22.9,34.4,34.4,5.5
"2290","04-06T10:00:00",451,23.1,36.2,36.2,5.6
"2291","04-06T11:00:00",459,23.1,37.4,37.4,6.1
"2292","04-06T12:00:00",466,23.4,38.5,38.5,6.5
"2293","04-06T13:00:00",489,23.7,39.1,39.1,7.2
"2294","04-06T14:00:00",497,23.9,39.7,39.7,7.2
"2295","04-06T15:00:00",532,24.1,39.9,39.9,7.1
"2296","04-06T16:00:00",521,24.3,39.8,39.8,6.8
"2297","04-06T17:00:00",532,24.5,39.2,39.2,6.9
"2298","04-06T18:00:00",541,24.5,38.3,38.3,6.3
"2299","04-06T19:00:00",511,24.7,36.7,36.7,5.9
"2300","04-06T20:00:00",518,24.6,35.3,35.3,5.9
"2301","04-06T21:00:00",505,24.6,34.5,34.5,5.7
"2302","04-06T22:00:00",478,24.4,33.8,33.8,5.5
"2303","04-06T23:00:00",477,24.2,33.3,33.3,5.6
"2304","04-07T00:00:00",482,24,32.8,32.8,5.5
"2305","04-07T01:00:00",482,23.9,32.3,32.3,5.4
"2306","04-07T02:00:00",480,23.7,31.9,31.9,5.5
"2307","04-07T03:00:00",493,23.5,31.5,31.5,5.6
"2308","04-07T04:00:00",469,23.3,31.1,31.1,5.3
"2309","04-07T05:00:00",486,23.3,30.8,30.8,5.3
"2310","04-07T06:00:00",515,23.1,30.6,30.6,5.4
"2311","04-07T07:00:00",490,23,31.3,31.3,5.1
"2312","04-07T08:00:00",497,23.2,32.9,32.9,5.2
"2313","04-07T09:00:00",501,23.3,34.7,34.7,5.3
"2314","04-07T10:00:00",463,23.6,36.4,36.4,5.3
"2315","04-07T11:00:00",474,23.5,37.7,37.7,5.8
"2316","04-07T12:00:00",479,23.9,38.7,38.7,6.2
"2317","04-07T13:00:00",497,24.1,39.3,39.3,7
"2318","04-07T14:00:00",507,24.4,39.9,39.9,7
"2319","04-07T15:00:00",546,24.5,40.1,40.1,7
"2320","04-07T16:00:00",532,24.7,40,40,6.6
"2321","04-07T17:00:00",534,24.9,39.5,39.5,6.7
"2322","04-07T18:00:00",542,25,38.6,38.6,6.1
"2323","04-07T19:00:00",512,25.2,37,37,5.7
"2324","04-07T20:00:00",515,25.2,35.5,35.5,5.7
"2325","04-07T21:00:00",504,25.2,34.7,34.7,5.5
"2326","04-07T22:00:00",470,24.9,34.1,34.1,5.4
"2327","04-07T23:00:00",466,24.8,33.5,33.5,5.5
"2328","04-08T00:00:00",469,24.5,33,33,5.3
"2329","04-08T01:00:00",472,24.4,32.5,32.5,5.2
"2330","04-08T02:00:00",472,24.1,32.1,32.1,5.2
"2331","04-08T03:00:00",491,24,31.7,31.7,5.4
"2332","04-08T04:00:00",469,23.8,31.3,31.3,5.1
"2333","04-08T05:00:00",489,23.8,31,31,5.1
"2334","04-08T06:00:00",512,23.5,30.9,30.9,5.2
"2335","04-08T07:00:00",508,23.5,31.6,31.6,5
"2336","04-08T08:00:00",518,23.7,33.3,33.3,5
"2337","04-08T09:00:00",514,23.8,35,35,5.1
"2338","04-08T10:00:00",474,24.1,36.7,36.7,5.2
"2339","04-08T11:00:00",490,24,38,38,5.7
"2340","04-08T12:00:00",497,24.3,39,39,6.2
"2341","04-08T13:00:00",517,24.6,39.6,39.6,6.9
"2342","04-08T14:00:00",534,24.8,40.2,40.2,7
"2343","04-08T15:00:00",571,24.9,40.4,40.4,6.8
"2344","04-08T16:00:00",541,25.1,40.3,40.3,6.6
"2345","04-08T17:00:00",538,25.3,39.8,39.8,6.5
"2346","04-08T18:00:00",538,25.4,39,39,6
"2347","04-08T19:00:00",525,25.6,37.5,37.5,5.6
"2348","04-08T20:00:00",530,25.6,35.9,35.9,5.6
"2349","04-08T21:00:00",522,25.6,35.1,35.1,5.4
"2350","04-08T22:00:00",480,25.4,34.5,34.5,5.3
"2351","04-08T23:00:00",475,25.3,34,34,5.4
"2352","04-09T00:00:00",480,25,33.4,33.4,5.2
"2353","04-09T01:00:00",484,24.9,32.9,32.9,5.1
"2354","04-09T02:00:00",480,24.6,32.5,32.5,5.1
"2355","04-09T03:00:00",507,24.4,32.1,32.1,5.2
"2356","04-09T04:00:00",480,24.3,31.7,31.7,4.8
"2357","04-09T05:00:00",511,24.3,31.4,31.4,5
"2358","04-09T06:00:00",530,24.1,31.3,31.3,5.1
"2359","04-09T07:00:00",531,24.1,32,32,4.8
"2360","04-09T08:00:00",543,24.3,33.7,33.7,4.8
"2361","04-09T09:00:00",537,24.3,35.4,35.4,4.9
"2362","04-09T10:00:00",500,24.6,37,37,5.1
"2363","04-09T11:00:00",518,24.6,38.3,38.3,5.6
"2364","04-09T12:00:00",519,24.9,39.3,39.3,6.1
"2365","04-09T13:00:00",536,25.1,39.9,39.9,6.7
"2366","04-09T14:00:00",545,25.3,40.5,40.5,6.8
"2367","04-09T15:00:00",580,25.3,40.8,40.8,6.8
"2368","04-09T16:00:00",549,25.6,40.6,40.6,6.6
"2369","04-09T17:00:00",547,25.8,40.1,40.1,6.5
"2370","04-09T18:00:00",549,26,39.3,39.3,5.9
"2371","04-09T19:00:00",536,26.1,37.8,37.8,5.6
"2372","04-09T20:00:00",541,26.2,36.3,36.3,5.6
"2373","04-09T21:00:00",537,26.2,35.5,35.5,5.3
"2374","04-09T22:00:00",496,25.9,34.8,34.8,5.3
"2375","04-09T23:00:00",490,25.8,34.3,34.3,5.2
"2376","04-10T00:00:00",504,25.6,33.8,33.8,5
"2377","04-10T01:00:00",513,25.4,33.2,33.2,5
"2378","04-10T02:00:00",507,25.2,32.8,32.8,4.9
"2379","04-10T03:00:00",531,24.9,32.4,32.4,5
"2380","04-10T04:00:00",504,24.8,32.1,32.1,4.7
"2381","04-10T05:00:00",549,24.8,31.8,31.8,4.7
"2382","04-10T06:00:00",553,24.6,31.6,31.6,4.9
"2383","04-10T07:00:00",550,24.6,32.4,32.4,4.6
"2384","04-10T08:00:00",554,24.8,34,34,4.6
"2385","04-10T09:00:00",551,24.8,35.8,35.8,4.7
"2386","04-10T10:00:00",511,25.1,37.4,37.4,4.9
"2387","04-10T11:00:00",526,25.1,38.6,38.6,5.5
"2388","04-10T12:00:00",525,25.3,39.7,39.7,6
"2389","04-10T13:00:00",537,25.6,40.2,40.2,6.7
"2390","04-10T14:00:00",549,25.8,40.8,40.8,6.8
"2391","04-10T15:00:00",580,25.8,41,41,6.8
"2392","04-10T16:00:00",553,26.1,40.9,40.9,6.5
"2393","04-10T17:00:00",552,26.3,40.4,40.4,6.4
"2394","04-10T18:00:00",560,26.4,39.6,39.6,6
"2395","04-10T19:00:00",549,26.6,38.1,38.1,5.7
"2396","04-10T20:00:00",557,26.6,36.6,36.6,5.6
"2397","04-10T21:00:00",556,26.6,35.8,35.8,5.3
"2398","04-10T22:00:00",504,26.4,35.1,35.1,5.2
"2399","04-10T23:00:00",499,26.4,34.5,34.5,5.2
"2400","04-11T00:00:00",511,26.1,34,34,4.9
"2401","04-11T01:00:00",519,26,33.5,33.5,4.9
"2402","04-11T02:00:00",517,25.7,33.1,33.1,4.7
"2403","04-11T03:00:00",535,25.5,32.7,32.7,4.8
"2404","04-11T04:00:00",516,25.4,32.3,32.3,4.4
"2405","04-11T05:00:00",561,25.3,32,32,4.6
"2406","04-11T06:00:00",569,25.1,31.8,31.8,4.8
"2407","04-11T07:00:00",575,25.1,32.7,32.7,4.4
"2408","04-11T08:00:00",553,25.3,34.3,34.3,4.5
"2409","04-11T09:00:00",549,25.3,36,36,4.5
"2410","04-11T10:00:00",509,25.6,37.6,37.6,4.8
"2411","04-11T11:00:00",523,25.6,38.9,38.9,5.3
"2412","04-11T12:00:00",525,25.8,39.9,39.9,5.9
"2413","04-11T13:00:00",538,26,40.4,40.4,6.6
"2414","04-11T14:00:00",546,26.2,41.1,41.1,6.7
"2415","04-11T15:00:00",574,26.2,41.3,41.3,6.6
"2416","04-11T16:00:00",550,26.5,41.2,41.2,6.4
"2417","04-11T17:00:00",551,26.7,40.7,40.7,6.4
"2418","04-11T18:00:00",559,26.8,39.9,39.9,5.8
"2419","04-11T19:00:00",556,26.9,38.4,38.4,5.6
"2420","04-11T20:00:00",560,27,36.8,36.8,5.5
"2421","04-11T21:00:00",563,27,36,36,5.2
"2422","04-11T22:00:00",505,26.8,35.3,35.3,5.1
"2423","04-11T23:00:00",497,26.8,34.7,34.7,5
"2424","04-12T00:00:00",501,26.5,34.2,34.2,4.6
"2425","04-12T01:00:00",520,26.4,33.7,33.7,4.7
"2426","04-12T02:00:00",519,26.1,33.3,33.3,4.6
"2427","04-12T03:00:00",542,25.9,32.9,32.9,4.6
"2428","04-12T04:00:00",528,25.8,32.5,32.5,4.4
"2429","04-12T05:00:00",575,25.7,32.2,32.2,4.4
"2430","04-12T06:00:00",578,25.6,32.1,32.1,4.6
"2431","04-12T07:00:00",587,25.6,33,33,4.2
"2432","04-12T08:00:00",558,25.7,34.6,34.6,4.4
"2433","04-12T09:00:00",553,25.7,36.4,36.4,4.5
"2434","04-12T10:00:00",520,25.9,38,38,4.8
"2435","04-12T11:00:00",534,25.9,39.2,39.2,5.4
"2436","04-12T12:00:00",530,26.1,40.2,40.2,5.9
"2437","04-12T13:00:00",552,26.4,40.8,40.8,6.7
"2438","04-12T14:00:00",562,26.5,41.4,41.4,6.7
"2439","04-12T15:00:00",582,26.5,41.5,41.5,6.6
"2440","04-12T16:00:00",562,26.8,41.5,41.5,6.5
"2441","04-12T17:00:00",558,27,41,41,6.5
"2442","04-12T18:00:00",561,27.1,40.2,40.2,5.9
"2443","04-12T19:00:00",552,27.3,38.8,38.8,5.6
"2444","04-12T20:00:00",553,27.3,37.2,37.2,5.6
"2445","04-12T21:00:00",568,27.4,36.3,36.3,5.2
"2446","04-12T22:00:00",520,27.1,35.6,35.6,5
"2447","04-12T23:00:00",496,27.1,35,35,5
"2448","04-13T00:00:00",507,26.9,34.5,34.5,4.7
"2449","04-13T01:00:00",531,26.7,33.9,33.9,4.7
"2450","04-13T02:00:00",522,26.5,33.5,33.5,4.6
"2451","04-13T03:00:00",544,26.2,33.1,33.1,4.6
"2452","04-13T04:00:00",538,26.1,32.8,32.8,4.3
"2453","04-13T05:00:00",590,26,32.4,32.4,4.3
"2454","04-13T06:00:00",583,25.9,32.4,32.4,4.5
"2455","04-13T07:00:00",593,25.9,33.3,33.3,4.2
"2456","04-13T08:00:00",563,26.1,35,35,4.3
"2457","04-13T09:00:00",563,26.1,36.6,36.6,4.5
"2458","04-13T10:00:00",534,26.3,38.2,38.2,4.8
"2459","04-13T11:00:00",549,26.4,39.4,39.4,5.4
"2460","04-13T12:00:00",542,26.5,40.4,40.4,6
"2461","04-13T13:00:00",561,26.8,41.1,41.1,6.7
"2462","04-13T14:00:00",570,26.9,41.7,41.7,6.7
"2463","04-13T15:00:00",591,26.9,41.8,41.8,6.6
"2464","04-13T16:00:00",568,27.2,41.7,41.7,6.5
"2465","04-13T17:00:00",559,27.4,41.2,41.2,6.4
"2466","04-13T18:00:00",564,27.5,40.4,40.4,6
"2467","04-13T19:00:00",559,27.7,39.1,39.1,5.7
"2468","04-13T20:00:00",558,27.7,37.4,37.4,5.6
"2469","04-13T21:00:00",583,27.8,36.6,36.6,5.2
"2470","04-13T22:00:00",536,27.5,35.8,35.8,4.9
"2471","04-13T23:00:00",507,27.5,35.2,35.2,4.9
"2472","04-14T00:00:00",520,27.3,34.7,34.7,4.6
"2473","04-14T01:00:00",544,27.2,34.2,34.2,4.7
"2474","04-14T02:00:00",538,26.9,33.8,33.8,4.5
"2475","04-14T03:00:00",562,26.6,33.4,33.4,4.5
"2476","04-14T04:00:00",559,26.6,33.1,33.1,4.3
"2477","04-14T05:00:00",609,26.5,32.7,32.7,4.3
"2478","04-14T06:00:00",592,26.3,32.7,32.7,4.3
"2479","04-14T07:00:00",608,26.4,33.6,33.6,4.1
"2480","04-14T08:00:00",567,26.6,35.3,35.3,4.2
"2481","04-14T09:00:00",569,26.5,37,37,4.5
"2482","04-14T10:00:00",546,26.8,38.6,38.6,4.8
"2483","04-14T11:00:00",548,26.9,39.8,39.8,5.4
"2484","04-14T12:00:00",551,27,40.7,40.7,6
"2485","04-14T13:00:00",572,27.1,41.4,41.4,6.7
"2486","04-14T14:00:00",577,27.3,41.9,41.9,6.7
"2487","04-14T15:00:00",596,27.4,42.1,42.1,6.6
"2488","04-14T16:00:00",571,27.7,42,42,6.5
"2489","04-14T17:00:00",560,27.8,41.6,41.6,6.4
"2490","04-14T18:00:00",563,27.9,40.8,40.8,6
"2491","04-14T19:00:00",563,28.1,39.4,39.4,5.7
"2492","04-14T20:00:00",559,28.1,37.8,37.8,5.6
"2493","04-14T21:00:00",595,28.2,36.8,36.8,5.2
"2494","04-14T22:00:00",547,28,36,36,4.9
"2495","04-14T23:00:00",513,27.9,35.5,35.5,4.8
"2496","04-15T00:00:00",524,27.8,34.9,34.9,4.4
"2497","04-15T01:00:00",553,27.7,34.4,34.4,4.5
"2498","04-15T02:00:00",546,27.4,33.9,33.9,4.3
"2499","04-15T03:00:00",573,27.2,33.6,33.6,4.3
"2500","04-15T04:00:00",570,27.1,33.3,33.3,4.1
"2501","04-15T05:00:00",615,27,32.9,32.9,4.1
"2502","04-15T06:00:00",608,26.9,32.9,32.9,4.1
"2503","04-15T07:00:00",627,27,33.9,33.9,3.9
"2504","04-15T08:00:00",593,27.2,35.6,35.6,4
"2505","04-15T09:00:00",593,27,37.3,37.3,4.4
"2506","04-15T10:00:00",568,27.4,38.8,38.8,4.7
"2507","04-15T11:00:00",563,27.3,40,40,5.3
"2508","04-15T12:00:00",573,27.5,41,41,5.9
"2509","04-15T13:00:00",598,27.6,41.7,41.7,6.6
"2510","04-15T14:00:00",608,27.8,42.2,42.2,6.7
"2511","04-15T15:00:00",615,27.8,42.3,42.3,6.5
"2512","04-15T16:00:00",585,28.2,42.3,42.3,6.4
"2513","04-15T17:00:00",568,28.3,41.9,41.9,6.3
"2514","04-15T18:00:00",567,28.4,41.1,41.1,5.9
"2515","04-15T19:00:00",571,28.6,39.7,39.7,5.7
"2516","04-15T20:00:00",568,28.6,38,38,5.5
"2517","04-15T21:00:00",605,28.6,37.1,37.1,5.1
"2518","04-15T22:00:00",557,28.6,36.3,36.3,4.8
"2519","04-15T23:00:00",520,28.4,35.7,35.7,4.7
"2520","04-16T00:00:00",524,28.3,35.1,35.1,4.4
"2521","04-16T01:00:00",556,28.2,34.6,34.6,4.5
"2522","04-16T02:00:00",546,27.9,34.1,34.1,4.2
"2523","04-16T03:00:00",577,27.7,33.8,33.8,4.1
"2524","04-16T04:00:00",567,27.6,33.5,33.5,4
"2525","04-16T05:00:00",608,27.5,33.1,33.1,4
"2526","04-16T06:00:00",599,27.3,33.1,33.1,3.9
"2527","04-16T07:00:00",625,27.5,34.2,34.2,3.8
"2528","04-16T08:00:00",590,27.7,35.9,35.9,3.9
"2529","04-16T09:00:00",599,27.5,37.5,37.5,4.2
"2530","04-16T10:00:00",581,27.8,39.2,39.2,4.5
"2531","04-16T11:00:00",563,27.8,40.4,40.4,5.2
"2532","04-16T12:00:00",571,28,41.4,41.4,5.9
"2533","04-16T13:00:00",597,28.1,42.1,42.1,6.5
"2534","04-16T14:00:00",602,28.2,42.6,42.6,6.5
"2535","04-16T15:00:00",622,28.3,42.8,42.8,6.5
"2536","04-16T16:00:00",602,28.6,42.7,42.7,6.4
"2537","04-16T17:00:00",564,28.7,42.3,42.3,6.2
