"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"2494","04-14T22:00:00",429,35.5,46.3,46.3,9.6
"2495","04-14T23:00:00",427,35.7,45.5,45.5,9.4
"2496","04-15T00:00:00",434,35.7,44.8,44.8,9.2
"2497","04-15T01:00:00",419,35.7,44,44,8.9
"2498","04-15T02:00:00",417,35.7,43.5,43.5,9
"2499","04-15T03:00:00",449,35.7,43.1,43.1,9
"2500","04-15T04:00:00",446,35.4,42.5,42.5,9.1
"2501","04-15T05:00:00",438,35.3,42.1,42.1,9
"2502","04-15T06:00:00",432,35.6,42.4,42.4,9.3
"2503","04-15T07:00:00",440,36.3,44.9,44.9,10.5
"2504","04-15T08:00:00",434,36.3,47.5,47.5,11.5
"2505","04-15T09:00:00",448,36.2,49.8,49.8,12.3
"2506","04-15T10:00:00",430,36.3,51.7,51.7,12.9
"2507","04-15T11:00:00",447,36.4,53.3,53.2,13
"2508","04-15T12:00:00",439,36.6,54.4,54.4,13.3
"2509","04-15T13:00:00",435,36.6,55.2,55.2,13.5
"2510","04-15T14:00:00",449,36.6,55.6,55.6,13.7
"2511","04-15T15:00:00",449,36.5,55.6,55.6,13.7
"2512","04-15T16:00:00",456,36.3,55.1,55,13.5
"2513","04-15T17:00:00",467,35.9,53.9,53.9,13
"2514","04-15T18:00:00",473,35.7,52.2,52.2,12.2
"2515","04-15T19:00:00",464,35.6,50.1,50.1,11
"2516","04-15T20:00:00",467,35.6,48.7,48.6,10.5
"2517","04-15T21:00:00",433,35.7,47.5,47.5,10
"2518","04-15T22:00:00",422,35.9,46.6,46.6,9.6
"2519","04-15T23:00:00",415,36,45.9,45.9,9.2
"2520","04-16T00:00:00",424,36,45.2,45.2,9.2
"2521","04-16T01:00:00",411,36.1,44.5,44.5,8.9
"2522","04-16T02:00:00",412,36,44,44,8.9
"2523","04-16T03:00:00",435,36,43.5,43.5,9
"2524","04-16T04:00:00",432,35.7,42.8,42.8,9.1
"2525","04-16T05:00:00",429,35.6,42.5,42.5,9
"2526","04-16T06:00:00",419,35.9,42.8,42.8,9.3
"2527","04-16T07:00:00",424,36.6,45.4,45.4,10.5
"2528","04-16T08:00:00",416,36.6,48,48,11.6
"2529","04-16T09:00:00",431,36.6,50.3,50.3,12.4
"2530","04-16T10:00:00",420,36.6,52.2,52.2,12.9
"2531","04-16T11:00:00",438,36.8,53.8,53.8,13
"2532","04-16T12:00:00",427,37,55,55,13.3
"2533","04-16T13:00:00",420,36.9,55.8,55.8,13.6
"2534","04-16T14:00:00",438,36.8,56.2,56.2,13.8
"2535","04-16T15:00:00",436,36.8,56.2,56.1,13.8
"2536","04-16T16:00:00",444,36.6,55.6,55.6,13.6
"2537","04-16T17:00:00",457,36.2,54.4,54.4,13.1
"2538","04-16T18:00:00",469,36,52.7,52.7,12.4
"2539","04-16T19:00:00",463,35.9,50.5,50.5,11
"2540","04-16T20:00:00",467,36,49.1,49.1,10.6
"2541","04-16T21:00:00",429,36.1,47.9,47.9,10.1
"2542","04-16T22:00:00",421,36.2,47.1,47.1,9.6
"2543","04-16T23:00:00",414,36.4,46.3,46.3,9.3
"2544","04-17T00:00:00",429,36.4,45.7,45.7,9.2
"2545","04-17T01:00:00",403,36.4,45,45,8.8
"2546","04-17T02:00:00",396,36.4,44.5,44.5,8.9
"2547","04-17T03:00:00",420,36.4,44,44,9
"2548","04-17T04:00:00",419,36.2,43.4,43.4,9.2
"2549","04-17T05:00:00",423,36.1,43,43,9.1
"2550","04-17T06:00:00",416,36.4,43.4,43.4,9.4
"2551","04-17T07:00:00",421,37,46.1,46.1,10.5
"2552","04-17T08:00:00",411,37.1,48.7,48.7,11.6
"2553","04-17T09:00:00",418,37.1,51.1,51.1,12.4
"2554","04-17T10:00:00",415,37.1,53,53,13.1
"2555","04-17T11:00:00",434,37.3,54.7,54.6,13.1
"2556","04-17T12:00:00",417,37.6,56,55.9,13.4
"2557","04-17T13:00:00",417,37.6,56.7,56.7,13.7
"2558","04-17T14:00:00",437,37.4,57,57,14
"2559","04-17T15:00:00",439,37.4,56.9,56.9,14
"2560","04-17T16:00:00",447,37.2,56.4,56.3,13.9
"2561","04-17T17:00:00",457,36.8,55.2,55.2,13.3
"2562","04-17T18:00:00",467,36.6,53.4,53.4,12.6
"2563","04-17T19:00:00",461,36.5,51.3,51.3,11.2
"2564","04-17T20:00:00",464,36.5,49.8,49.8,10.6
"2565","04-17T21:00:00",427,36.6,48.7,48.7,10.2
"2566","04-17T22:00:00",423,36.7,47.9,47.9,9.7
"2567","04-17T23:00:00",405,37,47.1,47.1,9.5
"2568","04-18T00:00:00",420,37,46.3,46.3,9.4
"2569","04-18T01:00:00",405,37.1,45.7,45.7,8.9
"2570","04-18T02:00:00",399,37.1,45.2,45.2,9.1
"2571","04-18T03:00:00",416,37.1,44.7,44.7,9.1
"2572","04-18T04:00:00",410,36.8,44.1,44.1,9.1
"2573","04-18T05:00:00",411,36.7,43.7,43.7,9.1
"2574","04-18T06:00:00",419,37.1,44.1,44.1,9.4
"2575","04-18T07:00:00",419,37.7,46.8,46.8,10.5
"2576","04-18T08:00:00",412,37.7,49.5,49.5,11.7
"2577","04-18T09:00:00",407,37.8,51.9,51.9,12.4
"2578","04-18T10:00:00",417,37.8,53.8,53.8,13.1
"2579","04-18T11:00:00",438,38,55.4,55.4,13.1
"2580","04-18T12:00:00",411,38.2,56.7,56.7,13.4
"2581","04-18T13:00:00",418,38.1,57.4,57.4,13.7
"2582","04-18T14:00:00",437,38,57.7,57.7,14
"2583","04-18T15:00:00",439,37.9,57.5,57.5,13.9
"2584","04-18T16:00:00",447,37.7,56.9,56.9,13.8
"2585","04-18T17:00:00",455,37.3,55.8,55.8,13.3
"2586","04-18T18:00:00",464,36.9,54,53.9,12.5
"2587","04-18T19:00:00",463,36.8,51.8,51.8,11.2
"2588","04-18T20:00:00",460,36.9,50.3,50.3,10.6
"2589","04-18T21:00:00",422,37,49.1,49.1,10.1
"2590","04-18T22:00:00",416,37.1,48.3,48.3,9.6
"2591","04-18T23:00:00",402,37.3,47.5,47.5,9.4
"2592","04-19T00:00:00",426,37.3,46.7,46.7,9.3
"2593","04-19T01:00:00",406,37.4,46,46,8.9
"2594","04-19T02:00:00",391,37.4,45.5,45.5,9
"2595","04-19T03:00:00",410,37.4,45.1,45.1,9
"2596","04-19T04:00:00",402,37.2,44.5,44.5,9.1
"2597","04-19T05:00:00",402,37.1,44,44,9.1
"2598","04-19T06:00:00",409,37.4,44.5,44.5,9.4
"2599","04-19T07:00:00",401,38,47.2,47.2,10.5
"2600","04-19T08:00:00",400,38,49.9,49.9,11.6
"2601","04-19T09:00:00",386,38,52.3,52.3,12.4
"2602","04-19T10:00:00",400,38.1,54.2,54.2,13
"2603","04-19T11:00:00",419,38.2,55.8,55.8,13
"2604","04-19T12:00:00",403,38.4,57.1,57.1,13.4
"2605","04-19T13:00:00",404,38.4,57.9,57.9,13.7
"2606","04-19T14:00:00",414,38.3,58.3,58.2,13.9
"2607","04-19T15:00:00",417,38.2,58.2,58.1,14
"2608","04-19T16:00:00",424,38,57.6,57.5,13.8
"2609","04-19T17:00:00",433,37.6,56.4,56.4,13.4
"2610","04-19T18:00:00",438,37.2,54.5,54.5,12.6
"2611","04-19T19:00:00",439,37,52.4,52.4,11.2
"2612","04-19T20:00:00",437,37.1,50.8,50.8,10.5
"2613","04-19T21:00:00",411,37.2,49.6,49.6,10
"2614","04-19T22:00:00",405,37.3,48.7,48.7,9.5
"2615","04-19T23:00:00",384,37.5,47.9,47.9,9.4
"2616","04-20T00:00:00",406,37.5,47.1,47.1,9.2
"2617","04-20T01:00:00",395,37.6,46.4,46.4,8.8
"2618","04-20T02:00:00",379,37.6,45.9,45.9,9
"2619","04-20T03:00:00",403,37.7,45.4,45.4,8.9
"2620","04-20T04:00:00",391,37.5,44.9,44.9,9.1
"2621","04-20T05:00:00",391,37.3,44.4,44.4,9
"2622","04-20T06:00:00",402,37.7,44.9,44.9,9.3
"2623","04-20T07:00:00",394,38.3,47.7,47.7,10.6
"2624","04-20T08:00:00",398,38.3,50.4,50.4,11.7
"2625","04-20T09:00:00",381,38.3,52.8,52.8,12.4
"2626","04-20T10:00:00",396,38.4,54.8,54.8,13
"2627","04-20T11:00:00",417,38.4,56.4,56.4,13.1
"2628","04-20T12:00:00",406,38.6,57.7,57.7,13.4
"2629","04-20T13:00:00",405,38.6,58.5,58.5,13.7
"2630","04-20T14:00:00",408,38.5,58.8,58.8,14
"2631","04-20T15:00:00",415,38.3,58.7,58.7,14
"2632","04-20T16:00:00",412,38,58.1,58.1,13.9
"2633","04-20T17:00:00",417,37.7,57,56.9,13.4
"2634","04-20T18:00:00",431,37.3,55.1,55.1,12.6
"2635","04-20T19:00:00",434,37.1,52.8,52.8,11.1
"2636","04-20T20:00:00",430,37.2,51.3,51.3,10.4
"2637","04-20T21:00:00",399,37.3,50,50,10
"2638","04-20T22:00:00",401,37.4,49.1,49.1,9.4
"2639","04-20T23:00:00",382,37.6,48.2,48.2,9.3
"2640","04-21T00:00:00",402,37.7,47.4,47.4,9.1
"2641","04-21T01:00:00",388,37.8,46.7,46.7,8.7
"2642","04-21T02:00:00",368,37.9,46.2,46.2,8.8
"2643","04-21T03:00:00",392,37.9,45.7,45.7,8.8
"2644","04-21T04:00:00",389,37.7,45.2,45.2,8.9
"2645","04-21T05:00:00",390,37.6,44.7,44.7,8.9
"2646","04-21T06:00:00",399,38,45.3,45.3,9.3
"2647","04-21T07:00:00",389,38.6,48.1,48.1,10.5
"2648","04-21T08:00:00",389,38.5,50.8,50.8,11.6
"2649","04-21T09:00:00",376,38.5,53.2,53.2,12.2
"2650","04-21T10:00:00",391,38.5,55.2,55.2,12.8
"2651","04-21T11:00:00",410,38.6,56.8,56.8,13
"2652","04-21T12:00:00",403,38.7,58,58,13.4
"2653","04-21T13:00:00",400,38.7,58.8,58.8,13.7
"2654","04-21T14:00:00",403,38.6,59.1,59.1,14
"2655","04-21T15:00:00",413,38.4,58.9,58.9,13.9
"2656","04-21T16:00:00",406,38,58.3,58.3,13.9
"2657","04-21T17:00:00",410,37.7,57.2,57.2,13.5
"2658","04-21T18:00:00",425,37.2,55.3,55.3,12.7
"2659","04-21T19:00:00",430,37.1,53.1,53.1,11.2
"2660","04-21T20:00:00",431,37.2,51.5,51.5,10.3
"2661","04-21T21:00:00",399,37.3,50.2,50.2,10
"2662","04-21T22:00:00",401,37.4,49.3,49.3,9.4
"2663","04-21T23:00:00",372,37.6,48.4,48.4,9.2
"2664","04-22T00:00:00",396,37.7,47.6,47.6,9
"2665","04-22T01:00:00",386,37.9,46.9,46.9,8.8
"2666","04-22T02:00:00",366,38,46.4,46.4,8.8
"2667","04-22T03:00:00",389,38,45.9,45.9,8.8
"2668","04-22T04:00:00",392,37.9,45.4,45.4,8.9
"2669","04-22T05:00:00",390,37.7,45,45,8.9
"2670","04-22T06:00:00",399,38.2,45.6,45.6,9.3
"2671","04-22T07:00:00",394,38.8,48.4,48.4,10.6
"2672","04-22T08:00:00",390,38.7,51.1,51.1,11.6
"2673","04-22T09:00:00",374,38.7,53.5,53.5,12.2
"2674","04-22T10:00:00",397,38.8,55.4,55.4,12.9
"2675","04-22T11:00:00",410,38.8,57.1,57,13
"2676","04-22T12:00:00",412,38.9,58.3,58.3,13.3
"2677","04-22T13:00:00",399,39,59.1,59.1,13.7
"2678","04-22T14:00:00",410,38.9,59.3,59.3,14.1
"2679","04-22T15:00:00",418,38.7,59.1,59.1,14
"2680","04-22T16:00:00",406,38.4,58.5,58.5,13.9
"2681","04-22T17:00:00",405,38.1,57.4,57.4,13.5
"2682","04-22T18:00:00",423,37.6,55.6,55.6,12.7
"2683","04-22T19:00:00",428,37.4,53.4,53.4,11.3
"2684","04-22T20:00:00",431,37.5,51.8,51.8,10.4
"2685","04-22T21:00:00",408,37.6,50.5,50.5,10
"2686","04-22T22:00:00",406,37.8,49.6,49.6,9.5
"2687","04-22T23:00:00",382,38,48.6,48.6,9.2
"2688","04-23T00:00:00",405,38.1,47.8,47.8,9.1
"2689","04-23T01:00:00",382,38.2,47.1,47.1,8.8
"2690","04-23T02:00:00",363,38.3,46.6,46.6,8.8
"2691","04-23T03:00:00",397,38.3,46.1,46.1,8.8
"2692","04-23T04:00:00",401,38.1,45.6,45.6,9
"2693","04-23T05:00:00",395,38,45.1,45.1,9
"2694","04-23T06:00:00",409,38.4,45.8,45.8,9.4
"2695","04-23T07:00:00",393,39,48.6,48.6,10.7
"2696","04-23T08:00:00",400,38.9,51.3,51.3,11.7
"2697","04-23T09:00:00",381,39,53.6,53.6,12.3
"2698","04-23T10:00:00",401,39,55.6,55.6,12.8
"2699","04-23T11:00:00",412,39.1,57.2,57.2,13
"2700","04-23T12:00:00",412,39.2,58.5,58.4,13.2
"2701","04-23T13:00:00",397,39.3,59.3,59.2,13.6
"2702","04-23T14:00:00",412,39.2,59.5,59.4,13.9
"2703","04-23T15:00:00",425,39,59.3,59.2,14
"2704","04-23T16:00:00",409,38.7,58.6,58.6,13.8
"2705","04-23T17:00:00",400,38.3,57.5,57.5,13.5
"2706","04-23T18:00:00",417,37.8,55.7,55.7,12.6
"2707","04-23T19:00:00",422,37.6,53.5,53.5,11.2
"2708","04-23T20:00:00",430,37.7,51.8,51.8,10.4
"2709","04-23T21:00:00",408,37.8,50.5,50.5,9.9
"2710","04-23T22:00:00",408,37.9,49.7,49.7,9.3
"2711","04-23T23:00:00",380,38.1,48.7,48.7,9
"2712","04-24T00:00:00",412,38.2,47.9,47.9,9
"2713","04-24T01:00:00",384,38.4,47.3,47.3,8.7
"2714","04-24T02:00:00",369,38.4,46.8,46.8,8.7
"2715","04-24T03:00:00",389,38.4,46.3,46.3,8.7
"2716","04-24T04:00:00",403,38.3,45.9,45.9,8.8
"2717","04-24T05:00:00",400,38.1,45.4,45.4,8.8
"2718","04-24T06:00:00",418,38.6,46.1,46.1,9.3
"2719","04-24T07:00:00",394,39.2,48.9,48.9,10.5
"2720","04-24T08:00:00",397,39.2,51.6,51.6,11.6
"2721","04-24T09:00:00",382,39.2,54,54,12.1
"2722","04-24T10:00:00",398,39.2,55.9,55.9,12.7
"2723","04-24T11:00:00",414,39.3,57.5,57.5,12.9
"2724","04-24T12:00:00",411,39.4,58.7,58.7,13.2
"2725","04-24T13:00:00",386,39.4,59.5,59.5,13.6
"2726","04-24T14:00:00",399,39.4,59.8,59.8,13.9
"2727","04-24T15:00:00",409,39.1,59.6,59.6,14
"2728","04-24T16:00:00",402,38.8,59,59,13.8
"2729","04-24T17:00:00",388,38.3,57.8,57.8,13.6
"2730","04-24T18:00:00",405,37.9,56,56,12.6
"2731","04-24T19:00:00",407,37.7,53.8,53.8,11.1
"2732","04-24T20:00:00",418,37.8,52.3,52.2,10.2
"2733","04-24T21:00:00",408,38,50.9,50.9,9.7
"2734","04-24T22:00:00",408,38.1,49.9,49.9,9.1
"2735","04-24T23:00:00",387,38.3,49,49,8.7
"2736","04-25T00:00:00",405,38.4,48.1,48.1,8.7
"2737","04-25T01:00:00",377,38.6,47.5,47.5,8.4
"2738","04-25T02:00:00",369,38.7,47,47,8.5
"2739","04-25T03:00:00",394,38.7,46.5,46.5,8.5
"2740","04-25T04:00:00",410,38.6,46.1,46.1,8.6
"2741","04-25T05:00:00",404,38.5,45.7,45.7,8.7
"2742","04-25T06:00:00",413,39,46.5,46.5,9.1
"2743","04-25T07:00:00",400,39.5,49.3,49.3,10.4
"2744","04-25T08:00:00",399,39.5,52,52,11.4
"2745","04-25T09:00:00",385,39.5,54.4,54.4,12
"2746","04-25T10:00:00",402,39.5,56.3,56.3,12.6
"2747","04-25T11:00:00",420,39.5,57.8,57.8,12.8
"2748","04-25T12:00:00",416,39.6,59.1,59.1,13.2
"2749","04-25T13:00:00",389,39.7,59.9,59.8,13.5
"2750","04-25T14:00:00",401,39.6,60.1,60.1,13.9
"2751","04-25T15:00:00",409,39.3,59.9,59.9,14
"2752","04-25T16:00:00",397,38.9,59.3,59.3,13.8
"2753","04-25T17:00:00",382,38.5,58.1,58.1,13.6
"2754","04-25T18:00:00",400,38.1,56.4,56.4,12.6
"2755","04-25T19:00:00",409,37.8,54.2,54.2,11.2
"2756","04-25T20:00:00",419,37.9,52.6,52.6,10.2
"2757","04-25T21:00:00",412,38.1,51.2,51.2,9.7
"2758","04-25T22:00:00",408,38.3,50.2,50.2,9.1
"2759","04-25T23:00:00",387,38.4,49.2,49.2,8.7
"2760","04-26T00:00:00",400,38.6,48.3,48.3,8.7
"2761","04-26T01:00:00",375,38.7,47.7,47.7,8.4
"2762","04-26T02:00:00",371,38.8,47.2,47.2,8.6
"2763","04-26T03:00:00",392,38.8,46.7,46.7,8.5
"2764","04-26T04:00:00",408,38.7,46.3,46.3,8.5
"2765","04-26T05:00:00",404,38.6,45.9,45.9,8.7
"2766","04-26T06:00:00",411,39.1,46.7,46.7,9.2
"2767","04-26T07:00:00",400,39.6,49.6,49.6,10.4
"2768","04-26T08:00:00",395,39.5,52.3,52.3,11.5
"2769","04-26T09:00:00",380,39.5,54.6,54.6,12
"2770","04-26T10:00:00",400,39.4,56.4,56.4,12.5
"2771","04-26T11:00:00",420,39.4,58,58,12.7
"2772","04-26T12:00:00",409,39.5,59.2,59.1,13.1
"2773","04-26T13:00:00",385,39.5,59.9,59.9,13.5
"2774","04-26T14:00:00",394,39.5,60.1,60.1,13.8
"2775","04-26T15:00:00",407,39.2,59.9,59.9,13.9
"2776","04-26T16:00:00",393,38.8,59.3,59.3,13.7
"2777","04-26T17:00:00",373,38.4,58.1,58.1,13.5
"2778","04-26T18:00:00",392,37.9,56.4,56.4,12.6
"2779","04-26T19:00:00",401,37.8,54.1,54.1,11
"2780","04-26T20:00:00",407,37.8,52.5,52.5,10.1
"2781","04-26T21:00:00",399,38,51.1,51.1,9.6
"2782","04-26T22:00:00",392,38.2,50.1,50.1,9
"2783","04-26T23:00:00",374,38.3,49.1,49.1,8.6
"2784","04-27T00:00:00",393,38.4,48.3,48.3,8.6
"2785","04-27T01:00:00",370,38.5,47.7,47.7,8.3
"2786","04-27T02:00:00",367,38.7,47.1,47.1,8.5
"2787","04-27T03:00:00",369,38.7,46.7,46.7,8.4
"2788","04-27T04:00:00",394,38.6,46.3,46.3,8.4
"2789","04-27T05:00:00",390,38.5,45.8,45.8,8.6
"2790","04-27T06:00:00",406,39,46.8,46.8,9.1
"2791","04-27T07:00:00",400,39.5,49.8,49.8,10.4
"2792","04-27T08:00:00",398,39.4,52.4,52.4,11.4
"2793","04-27T09:00:00",371,39.5,54.8,54.8,12
"2794","04-27T10:00:00",391,39.4,56.7,56.7,12.5
"2795","04-27T11:00:00",409,39.5,58.2,58.2,12.8
"2796","04-27T12:00:00",407,39.5,59.4,59.4,13.1
"2797","04-27T13:00:00",390,39.6,60.1,60.1,13.5
"2798","04-27T14:00:00",399,39.6,60.4,60.4,13.9
"2799","04-27T15:00:00",403,39.3,60.2,60.2,14
"2800","04-27T16:00:00",390,38.8,59.5,59.5,13.8
"2801","04-27T17:00:00",367,38.4,58.4,58.4,13.5
"2802","04-27T18:00:00",374,37.9,56.7,56.7,12.6
"2803","04-27T19:00:00",392,37.8,54.4,54.4,11.1
"2804","04-27T20:00:00",394,37.9,52.8,52.8,10.1
"2805","04-27T21:00:00",392,38.1,51.4,51.4,9.7
"2806","04-27T22:00:00",389,38.3,50.4,50.4,9.1
"2807","04-27T23:00:00",363,38.5,49.4,49.4,8.7
"2808","04-28T00:00:00",376,38.6,48.6,48.6,8.6
"2809","04-28T01:00:00",356,38.7,48,48,8.4
"2810","04-28T02:00:00",349,38.9,47.5,47.5,8.6
"2811","04-28T03:00:00",357,38.9,47,47,8.4
"2812","04-28T04:00:00",378,38.9,46.6,46.6,8.4
"2813","04-28T05:00:00",379,38.8,46.1,46.1,8.6
"2814","04-28T06:00:00",405,39.3,47.2,47.2,9.1
"2815","04-28T07:00:00",396,39.8,50.1,50.1,10.4
"2816","04-28T08:00:00",391,39.7,52.8,52.8,11.4
"2817","04-28T09:00:00",381,39.9,55.2,55.2,12
"2818","04-28T10:00:00",391,39.8,57,57,12.5
"2819","04-28T11:00:00",405,39.8,58.6,58.6,12.8
"2820","04-28T12:00:00",402,39.7,59.9,59.8,13.1
"2821","04-28T13:00:00",382,39.7,60.6,60.6,13.4
"2822","04-28T14:00:00",389,39.7,60.9,60.9,13.9
"2823","04-28T15:00:00",385,39.4,60.7,60.7,14
"2824","04-28T16:00:00",360,39,60.2,60.2,13.8
"2825","04-28T17:00:00",346,38.5,59,59,13.6
"2826","04-28T18:00:00",363,38,57.2,57.2,12.7
"2827","04-28T19:00:00",374,37.8,54.9,54.9,11.2
"2828","04-28T20:00:00",366,37.9,53.2,53.2,10.1
"2829","04-28T21:00:00",369,38.3,51.7,51.7,9.7
"2830","04-28T22:00:00",366,38.5,50.8,50.8,9.1
"2831","04-28T23:00:00",344,38.7,49.8,49.8,8.6
"2832","04-29T00:00:00",351,38.8,48.9,48.9,8.6
"2833","04-29T01:00:00",336,38.9,48.3,48.3,8.4
"2834","04-29T02:00:00",333,39.1,47.8,47.8,8.5
"2835","04-29T03:00:00",338,39.1,47.4,47.4,8.4
"2836","04-29T04:00:00",369,39.1,46.9,46.9,8.3
"2837","04-29T05:00:00",365,39,46.4,46.4,8.5
"2838","04-29T06:00:00",392,39.7,47.6,47.6,9
"2839","04-29T07:00:00",384,40.2,50.7,50.7,10.2
"2840","04-29T08:00:00",376,40.1,53.4,53.4,11.3
"2841","04-29T09:00:00",371,40.3,55.8,55.8,11.8
"2842","04-29T10:00:00",380,40.2,57.7,57.7,12.3
"2843","04-29T11:00:00",390,40.2,59.3,59.3,12.6
"2844","04-29T12:00:00",395,40.1,60.6,60.6,12.9
"2845","04-29T13:00:00",380,40.2,61.4,61.3,13.2
"2846","04-29T14:00:00",388,40.2,61.6,61.6,13.8
"2847","04-29T15:00:00",386,39.9,61.4,61.4,14
"2848","04-29T16:00:00",363,39.5,60.8,60.8,13.8
"2849","04-29T17:00:00",349,39,59.7,59.7,13.5
"2850","04-29T18:00:00",368,38.6,57.8,57.8,12.7
"2851","04-29T19:00:00",374,38.4,55.5,55.5,11.2
"2852","04-29T20:00:00",363,38.5,53.7,53.7,10.1
"2853","04-29T21:00:00",371,38.9,52.3,52.3,9.7
"2854","04-29T22:00:00",362,39.1,51.3,51.3,9.2
"2855","04-29T23:00:00",339,39.3,50.3,50.3,8.7
"2856","04-30T00:00:00",344,39.3,49.4,49.4,8.7
"2857","04-30T01:00:00",333,39.4,48.8,48.8,8.5
"2858","04-30T02:00:00",330,39.6,48.3,48.3,8.6
"2859","04-30T03:00:00",333,39.6,47.9,47.9,8.5
"2860","04-30T04:00:00",361,39.5,47.4,47.4,8.3
"2861","04-30T05:00:00",356,39.5,46.9,46.9,8.6
"2862","04-30T06:00:00",382,40.1,48.2,48.2,9
"2863","04-30T07:00:00",380,40.7,51.2,51.2,10.3
"2864","04-30T08:00:00",381,40.7,53.9,53.9,11.4
"2865","04-30T09:00:00",371,40.8,56.3,56.3,11.8
"2866","04-30T10:00:00",384,40.7,58.2,58.2,12.3
"2867","04-30T11:00:00",390,40.7,59.8,59.8,12.6
"2868","04-30T12:00:00",401,40.6,61,61,12.9
"2869","04-30T13:00:00",389,40.6,61.8,61.8,13.2
"2870","04-30T14:00:00",388,40.6,62.1,62.1,13.8
"2871","04-30T15:00:00",384,40.3,61.9,61.9,14
"2872","04-30T16:00:00",360,39.9,61.2,61.2,13.7
"2873","04-30T17:00:00",352,39.5,60.1,60.1,13.5
"2874","04-30T18:00:00",376,39,58.3,58.3,12.7
"2875","04-30T19:00:00",383,38.8,55.9,55.9,11.3
"2876","04-30T20:00:00",371,39,54.1,54.1,10.2
"2877","04-30T21:00:00",376,39.3,52.7,52.7,9.8
"2878","04-30T22:00:00",363,39.5,51.7,51.7,9.3
"2879","04-30T23:00:00",342,39.7,50.7,50.7,8.8
"2880","05-01T00:00:00",352,39.7,49.8,49.8,8.7
"2881","05-01T01:00:00",346,39.8,49.2,49.2,8.6
"2882","05-01T02:00:00",330,40,48.7,48.7,8.6
"2883","05-01T03:00:00",343,40,48.3,48.3,8.4
"2884","05-01T04:00:00",366,40,47.8,47.8,8.3
"2885","05-01T05:00:00",360,40,47.3,47.3,8.6
"2886","05-01T06:00:00",387,40.7,48.6,48.6,9.1
"2887","05-01T07:00:00",387,41.2,51.7,51.7,10.3
"2888","05-01T08:00:00",392,41.2,54.4,54.4,11.3
"2889","05-01T09:00:00",381,41.3,56.8,56.8,11.7
"2890","05-01T10:00:00",380,41.3,58.7,58.7,12.2
"2891","05-01T11:00:00",387,41.3,60.4,60.3,12.5
"2892","05-01T12:00:00",402,41.2,61.6,61.6,12.8
"2893","05-01T13:00:00",391,41.2,62.4,62.4,13.2
"2894","05-01T14:00:00",381,41.2,62.7,62.7,13.8
"2895","05-01T15:00:00",382,40.8,62.5,62.5,14
"2896","05-01T16:00:00",363,40.4,61.9,61.9,13.7
"2897","05-01T17:00:00",350,40,60.7,60.7,13.5
"2898","05-01T18:00:00",370,39.6,58.9,58.9,12.6
"2899","05-01T19:00:00",371,39.3,56.5,56.4,11.2
"2900","05-01T20:00:00",357,39.5,54.7,54.7,10.1
"2901","05-01T21:00:00",374,39.9,53.2,53.2,9.8
"2902","05-01T22:00:00",363,40.1,52.2,52.2,9.3
"2903","05-01T23:00:00",335,40.2,51.2,51.2,8.8
"2904","05-02T00:00:00",339,40.2,50.3,50.3,8.7
"2905","05-02T01:00:00",337,40.3,49.6,49.6,8.5
"2906","05-02T02:00:00",328,40.5,49.1,49.1,8.6
"2907","05-02T03:00:00",339,40.5,48.7,48.7,8.4
"2908","05-02T04:00:00",364,40.5,48.2,48.2,8.2
"2909","05-02T05:00:00",356,40.5,47.7,47.7,8.6
"2910","05-02T06:00:00",391,41.2,49.1,49.1,9
"2911","05-02T07:00:00",394,41.7,52.1,52.1,10.3
"2912","05-02T08:00:00",397,41.7,54.8,54.8,11.3
"2913","05-02T09:00:00",385,41.8,57.2,57.2,11.7
"2914","05-02T10:00:00",382,41.7,59.1,59.1,12.1
"2915","05-02T11:00:00",394,41.8,60.7,60.7,12.5
"2916","05-02T12:00:00",409,41.6,61.9,61.8,12.9
"2917","05-02T13:00:00",387,41.6,62.7,62.7,13.2
"2918","05-02T14:00:00",374,41.7,63,63,13.8
"2919","05-02T15:00:00",370,41.3,62.8,62.8,14
"2920","05-02T16:00:00",351,40.8,62.2,62.2,13.6
"2921","05-02T17:00:00",339,40.4,61.1,61.1,13.4
"2922","05-02T18:00:00",358,39.9,59.3,59.3,12.5
"2923","05-02T19:00:00",362,39.7,56.8,56.8,11.1
"2924","05-02T20:00:00",348,39.9,55,55,10.1
"2925","05-02T21:00:00",365,40.3,53.5,53.5,9.7
"2926","05-02T22:00:00",353,40.5,52.5,52.5,9.2
"2927","05-02T23:00:00",334,40.6,51.4,51.4,8.7
"2928","05-03T00:00:00",332,40.6,50.6,50.6,8.6
"2929","05-03T01:00:00",329,40.6,49.9,49.9,8.4
"2930","05-03T02:00:00",322,40.7,49.3,49.3,8.5
"2931","05-03T03:00:00",336,40.8,48.9,48.9,8.3
"2932","05-03T04:00:00",362,40.8,48.4,48.4,8.1
"2933","05-03T05:00:00",351,40.8,47.9,47.9,8.5
"2934","05-03T06:00:00",379,41.5,49.4,49.4,8.9
"2935","05-03T07:00:00",389,42,52.4,52.4,10.2
"2936","05-03T08:00:00",392,42.1,55.2,55.2,11.1
"2937","05-03T09:00:00",387,42.2,57.5,57.5,11.5
"2938","05-03T10:00:00",377,42.1,59.4,59.4,12
