"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"1","01-01T01:00:00",218,11.4,24.8,24.8,8.2
"2","01-01T02:00:00",205,11.2,24.6,24.6,8.3
"3","01-01T03:00:00",191,11.1,24.4,24.4,8.6
"4","01-01T04:00:00",180,10.8,24.6,24.6,8.4
"5","01-01T05:00:00",179,10.5,24.4,24.4,9.1
"6","01-01T06:00:00",175,10.3,24.5,24.5,9.1
"7","01-01T07:00:00",164,10.1,24.5,24.5,8.7
"8","01-01T08:00:00",155,10.5,25.9,25.8,8.4
"9","01-01T09:00:00",167,12.7,30.8,30.8,7.8
"10","01-01T10:00:00",178,12.9,34.9,34.9,8.1
"11","01-01T11:00:00",176,12.8,37.4,37.4,8.8
"12","01-01T12:00:00",178,12.8,38.8,38.8,9.4
"13","01-01T13:00:00",164,12.9,39.8,39.8,10.2
"14","01-01T14:00:00",180,13.1,40,40,10.8
"15","01-01T15:00:00",190,13.4,39.5,39.4,10.8
"16","01-01T16:00:00",171,13.6,37.6,37.5,9.8
"17","01-01T17:00:00",195,13.3,33.4,33.3,8.7
"18","01-01T18:00:00",192,13.3,30.5,30.5,8.3
"19","01-01T19:00:00",183,13,28.7,28.7,8.2
"20","01-01T20:00:00",192,12.7,27.4,27.4,8.2
"21","01-01T21:00:00",195,12.5,26.5,26.5,8.1
"22","01-01T22:00:00",206,12.4,26,26,8.1
"23","01-01T23:00:00",213,12.2,25.5,25.5,8.5
"24","01-02T00:00:00",215,12,25,25,8.2
"25","01-02T01:00:00",219,11.6,25.3,25.3,8.2
"26","01-02T02:00:00",201,11.4,25,25,8.2
"27","01-02T03:00:00",191,11.2,24.9,24.9,8.6
"28","01-02T04:00:00",179,10.9,25,25,8.5
"29","01-02T05:00:00",180,10.7,24.9,24.9,9.1
"30","01-02T06:00:00",175,10.4,24.8,24.8,9.1
"31","01-02T07:00:00",154,10.2,24.7,24.7,8.8
"32","01-02T08:00:00",154,10.6,26.1,26.1,8.4
"33","01-02T09:00:00",159,12.7,31.1,31.1,7.9
"34","01-02T10:00:00",178,13,35.1,35.1,8.2
"35","01-02T11:00:00",170,12.9,37.5,37.5,9
"36","01-02T12:00:00",175,12.9,39,39,9.5
"37","01-02T13:00:00",162,13,39.9,39.9,10.3
"38","01-02T14:00:00",176,13.2,40.2,40.2,11
"39","01-02T15:00:00",189,13.4,39.6,39.6,10.9
"40","01-02T16:00:00",173,13.7,37.7,37.7,10
"41","01-02T17:00:00",199,13.4,33.5,33.5,9
"42","01-02T18:00:00",196,13.4,30.7,30.7,8.4
"43","01-02T19:00:00",188,13.1,28.8,28.8,8.4
"44","01-02T20:00:00",196,12.8,27.6,27.6,8.3
"45","01-02T21:00:00",207,12.6,26.6,26.6,8.1
"46","01-02T22:00:00",216,12.5,26,26,8.1
"47","01-02T23:00:00",224,12.3,25.6,25.6,8.5
"48","01-03T00:00:00",222,12,25,25,8.1
"49","01-03T01:00:00",231,11.6,25.3,25.3,8.2
"50","01-03T02:00:00",203,11.4,25,25,8.2
"51","01-03T03:00:00",196,11.2,24.9,24.9,8.5
"52","01-03T04:00:00",182,10.9,24.9,24.9,8.4
"53","01-03T05:00:00",185,10.7,24.9,24.9,9
"54","01-03T06:00:00",170,10.4,24.7,24.7,9
"55","01-03T07:00:00",156,10.2,24.7,24.7,8.6
"56","01-03T08:00:00",154,10.6,26.1,26.1,8.3
"57","01-03T09:00:00",159,12.8,31.1,31.1,7.7
"58","01-03T10:00:00",175,12.9,35.1,35.1,8.1
"59","01-03T11:00:00",173,12.8,37.5,37.5,9
"60","01-03T12:00:00",179,12.9,39,39,9.5
"61","01-03T13:00:00",165,13,40,40,10.3
"62","01-03T14:00:00",175,13.2,40.3,40.3,10.8
"63","01-03T15:00:00",187,13.5,39.8,39.7,10.8
"64","01-03T16:00:00",165,13.8,37.9,37.8,10
"65","01-03T17:00:00",202,13.6,33.7,33.7,8.9
"66","01-03T18:00:00",198,13.5,30.9,30.9,8.4
"67","01-03T19:00:00",188,13.3,28.9,28.9,8.3
"68","01-03T20:00:00",199,13,27.7,27.7,8.3
"69","01-03T21:00:00",209,12.8,26.8,26.8,8.1
"70","01-03T22:00:00",216,12.7,26.2,26.2,8.1
"71","01-03T23:00:00",221,12.4,25.8,25.8,8.4
"72","01-04T00:00:00",219,12.2,25.1,25.1,7.9
"73","01-04T01:00:00",224,11.7,25.4,25.4,8.1
"74","01-04T02:00:00",201,11.5,25,25,8.1
"75","01-04T03:00:00",191,11.3,24.9,24.9,8.3
"76","01-04T04:00:00",175,10.9,25,25,8.3
"77","01-04T05:00:00",177,10.7,24.9,24.9,8.9
"78","01-04T06:00:00",163,10.4,24.8,24.8,8.8
"79","01-04T07:00:00",152,10.3,24.8,24.8,8.5
"80","01-04T08:00:00",150,10.7,26.2,26.2,8.2
"81","01-04T09:00:00",162,12.9,31.4,31.4,7.7
"82","01-04T10:00:00",178,13,35.4,35.4,7.9
"83","01-04T11:00:00",180,12.8,37.9,37.9,8.9
"84","01-04T12:00:00",181,13,39.4,39.4,9.4
"85","01-04T13:00:00",167,13.1,40.4,40.4,10
"86","01-04T14:00:00",175,13.3,40.7,40.7,10.7
"87","01-04T15:00:00",184,13.5,40.2,40.1,10.7
"88","01-04T16:00:00",166,13.8,38.3,38.2,9.9
"89","01-04T17:00:00",200,13.6,34.1,34.1,8.9
"90","01-04T18:00:00",201,13.6,31.1,31.1,8.3
"91","01-04T19:00:00",193,13.4,29.1,29.1,8.3
"92","01-04T20:00:00",207,13.1,28,28,8.3
"93","01-04T21:00:00",210,12.8,27.1,27.1,8.2
"94","01-04T22:00:00",219,12.7,26.5,26.5,8.2
"95","01-04T23:00:00",219,12.5,26,26,8.5
"96","01-05T00:00:00",221,12.2,25.3,25.3,8
"97","01-05T01:00:00",226,11.7,25.5,25.5,8.2
"98","01-05T02:00:00",205,11.5,25.1,25.1,8.1
"99","01-05T03:00:00",197,11.2,24.9,24.9,8.3
"100","01-05T04:00:00",176,10.9,25,25,8.4
"101","01-05T05:00:00",178,10.7,24.8,24.8,8.8
"102","01-05T06:00:00",163,10.5,24.7,24.7,8.9
"103","01-05T07:00:00",157,10.3,24.6,24.6,8.6
"104","01-05T08:00:00",154,10.8,26,26,8.3
"105","01-05T09:00:00",166,13,31.3,31.3,7.8
"106","01-05T10:00:00",183,13,35.3,35.3,8
"107","01-05T11:00:00",183,12.8,37.8,37.8,9
"108","01-05T12:00:00",184,12.9,39.3,39.3,9.5
"109","01-05T13:00:00",168,13,40.3,40.3,10.1
"110","01-05T14:00:00",177,13.1,40.5,40.5,10.8
"111","01-05T15:00:00",187,13.3,40,40,10.7
"112","01-05T16:00:00",173,13.6,38.2,38.2,9.9
"113","01-05T17:00:00",208,13.4,34.1,34,8.9
"114","01-05T18:00:00",204,13.4,31,31,8.1
"115","01-05T19:00:00",196,13.3,29,29,8.3
"116","01-05T20:00:00",210,13.1,27.8,27.8,8.1
"117","01-05T21:00:00",212,12.9,27,27,8.2
"118","01-05T22:00:00",219,12.7,26.4,26.4,8.2
"119","01-05T23:00:00",220,12.5,25.8,25.8,8.4
"120","01-06T00:00:00",222,12.2,25.3,25.3,8
"121","01-06T01:00:00",226,11.6,25.4,25.4,8.1
"122","01-06T02:00:00",207,11.3,25,25,8
"123","01-06T03:00:00",194,11.1,24.8,24.8,8.3
"124","01-06T04:00:00",175,10.8,24.9,24.9,8.4
"125","01-06T05:00:00",175,10.6,24.8,24.8,8.8
"126","01-06T06:00:00",158,10.3,24.6,24.6,8.8
"127","01-06T07:00:00",157,10.2,24.5,24.5,8.6
"128","01-06T08:00:00",162,10.7,26,26,8.4
"129","01-06T09:00:00",161,12.9,31.4,31.4,7.9
"130","01-06T10:00:00",188,12.8,35.4,35.4,8.1
"131","01-06T11:00:00",180,12.6,37.9,37.9,8.9
"132","01-06T12:00:00",186,12.7,39.4,39.4,9.5
"133","01-06T13:00:00",173,12.8,40.4,40.4,10
"134","01-06T14:00:00",180,13,40.7,40.7,10.6
"135","01-06T15:00:00",189,13.2,40.2,40.1,10.5
"136","01-06T16:00:00",176,13.5,38.4,38.4,9.9
"137","01-06T17:00:00",213,13.3,34.2,34.2,8.8
"138","01-06T18:00:00",207,13.3,31.1,31.1,8.1
"139","01-06T19:00:00",196,13.2,29,29,8.3
"140","01-06T20:00:00",209,13,27.9,27.9,8.2
"141","01-06T21:00:00",212,12.8,27,27,8.1
"142","01-06T22:00:00",217,12.7,26.3,26.3,8.1
"143","01-06T23:00:00",218,12.4,25.9,25.9,8.3
"144","01-07T00:00:00",217,12.2,25.4,25.4,7.9
"145","01-07T01:00:00",229,11.6,25.3,25.3,8
"146","01-07T02:00:00",212,11.3,24.9,24.9,8
"147","01-07T03:00:00",202,11,24.7,24.7,8.3
"148","01-07T04:00:00",178,10.7,24.7,24.7,8.2
"149","01-07T05:00:00",177,10.5,24.5,24.5,8.5
"150","01-07T06:00:00",158,10.2,24.3,24.3,8.6
"151","01-07T07:00:00",157,10.1,24.2,24.2,8.4
"152","01-07T08:00:00",166,10.6,25.7,25.7,8.2
"153","01-07T09:00:00",162,12.9,31.1,31.1,7.6
"154","01-07T10:00:00",190,12.8,35.3,35.3,7.7
"155","01-07T11:00:00",175,12.6,37.9,37.9,8.8
"156","01-07T12:00:00",184,12.5,39.4,39.4,9.3
"157","01-07T13:00:00",170,12.6,40.4,40.4,9.9
"158","01-07T14:00:00",179,12.8,40.7,40.7,10.4
"159","01-07T15:00:00",180,13,40.3,40.3,10.4
"160","01-07T16:00:00",169,13.3,38.6,38.5,9.9
"161","01-07T17:00:00",208,13.1,34.4,34.4,8.7
"162","01-07T18:00:00",205,13,31.2,31.2,8
"163","01-07T19:00:00",197,12.9,29,29,8.1
"164","01-07T20:00:00",208,12.8,28,28,8.1
"165","01-07T21:00:00",208,12.6,27.1,27.1,8.1
"166","01-07T22:00:00",213,12.5,26.3,26.3,8
"167","01-07T23:00:00",202,12.2,25.9,25.9,8.1
"168","01-08T00:00:00",207,11.9,25.3,25.3,7.9
"169","01-08T01:00:00",223,11.4,25.3,25.3,7.9
"170","01-08T02:00:00",201,11.1,25,25,7.9
"171","01-08T03:00:00",200,10.8,24.8,24.8,8.3
"172","01-08T04:00:00",177,10.4,24.8,24.8,8.2
"173","01-08T05:00:00",168,10.3,24.7,24.7,8.5
"174","01-08T06:00:00",149,9.9,24.5,24.5,8.6
"175","01-08T07:00:00",158,9.8,24.3,24.3,8.3
"176","01-08T08:00:00",166,10.4,25.8,25.8,8.2
"177","01-08T09:00:00",162,12.6,31.4,31.4,7.6
"178","01-08T10:00:00",186,12.6,35.5,35.5,7.7
"179","01-08T11:00:00",178,12.3,38.1,38.1,8.8
"180","01-08T12:00:00",180,12.2,39.7,39.7,9.4
"181","01-08T13:00:00",165,12.4,40.8,40.8,9.9
"182","01-08T14:00:00",179,12.6,41.1,41.1,10.4
"183","01-08T15:00:00",178,12.8,40.7,40.6,10.6
"184","01-08T16:00:00",169,13.1,38.9,38.9,10
"185","01-08T17:00:00",196,13,34.7,34.7,8.8
"186","01-08T18:00:00",204,13,31.5,31.5,8.1
"187","01-08T19:00:00",196,12.9,29.2,29.2,8.2
"188","01-08T20:00:00",206,12.7,28.1,28.1,8.2
"189","01-08T21:00:00",208,12.5,27.3,27.3,8.2
"190","01-08T22:00:00",209,12.4,26.5,26.5,7.9
"191","01-08T23:00:00",203,12.2,26,26,8.1
"192","01-09T00:00:00",208,11.7,25.5,25.5,7.8
"193","01-09T01:00:00",221,11.3,25.3,25.3,8
"194","01-09T02:00:00",207,11,25,25,8
"195","01-09T03:00:00",204,10.7,24.8,24.8,8.4
"196","01-09T04:00:00",183,10.4,24.7,24.7,8.3
"197","01-09T05:00:00",165,10.3,24.6,24.6,8.6
"198","01-09T06:00:00",157,10,24.5,24.5,8.6
"199","01-09T07:00:00",166,9.8,24.3,24.3,8.3
"200","01-09T08:00:00",169,10.3,25.7,25.7,8.3
"201","01-09T09:00:00",170,12.5,31.2,31.2,7.5
"202","01-09T10:00:00",197,12.4,35.2,35.2,7.8
"203","01-09T11:00:00",194,12.1,37.7,37.7,9
"204","01-09T12:00:00",185,12.1,39.2,39.2,9.5
"205","01-09T13:00:00",171,12.2,40.3,40.3,9.9
"206","01-09T14:00:00",174,12.4,40.7,40.7,10.5
"207","01-09T15:00:00",170,12.6,40.3,40.2,10.6
"208","01-09T16:00:00",169,12.9,38.6,38.5,10
"209","01-09T17:00:00",191,12.8,34.4,34.4,8.8
"210","01-09T18:00:00",204,12.7,31.2,31.2,8
"211","01-09T19:00:00",201,12.7,28.9,28.9,8.2
"212","01-09T20:00:00",204,12.5,27.8,27.8,8.3
"213","01-09T21:00:00",213,12.4,27,27,8.1
"214","01-09T22:00:00",210,12.3,26.2,26.2,7.9
"215","01-09T23:00:00",206,12.2,25.8,25.8,8.1
"216","01-10T00:00:00",204,11.7,25.2,25.2,7.8
"217","01-10T01:00:00",223,11.3,25.2,25.2,8
"218","01-10T02:00:00",213,11,24.8,24.8,8
"219","01-10T03:00:00",205,10.7,24.6,24.6,8.4
"220","01-10T04:00:00",187,10.3,24.5,24.5,8.3
"221","01-10T05:00:00",167,10.3,24.4,24.4,8.4
"222","01-10T06:00:00",167,10,24.3,24.3,8.4
"223","01-10T07:00:00",182,9.8,24.2,24.2,8.3
"224","01-10T08:00:00",176,10.3,25.6,25.5,8.2
"225","01-10T09:00:00",177,12.5,31,31,7.5
"226","01-10T10:00:00",199,12.4,35.1,35.1,7.8
"227","01-10T11:00:00",196,12.1,37.5,37.5,9.1
"228","01-10T12:00:00",185,12.1,38.9,38.9,9.5
"229","01-10T13:00:00",170,12.1,40,40,10
"230","01-10T14:00:00",178,12.3,40.4,40.4,10.7
"231","01-10T15:00:00",177,12.5,40,40,10.7
"232","01-10T16:00:00",183,12.8,38.3,38.3,10.1
"233","01-10T17:00:00",205,12.7,34.2,34.1,8.8
"234","01-10T18:00:00",208,12.5,31,31,8
"235","01-10T19:00:00",198,12.6,28.6,28.6,8.2
"236","01-10T20:00:00",195,12.4,27.6,27.6,8.1
"237","01-10T21:00:00",218,12.2,26.7,26.7,8.2
"238","01-10T22:00:00",205,12.1,26,26,7.9
"239","01-10T23:00:00",203,12,25.6,25.6,8.1
"240","01-11T00:00:00",199,11.6,25,25,7.8
"241","01-11T01:00:00",217,11.1,24.8,24.8,7.9
"242","01-11T02:00:00",209,10.9,24.5,24.5,7.9
"243","01-11T03:00:00",200,10.6,24.3,24.3,8.4
"244","01-11T04:00:00",186,10.2,24.2,24.2,8.3
"245","01-11T05:00:00",165,10.1,24.1,24.1,8.4
"246","01-11T06:00:00",159,9.8,23.8,23.8,8.3
"247","01-11T07:00:00",178,9.8,23.8,23.8,8.1
"248","01-11T08:00:00",174,10.3,25.2,25.2,8.1
"249","01-11T09:00:00",182,12.5,30.7,30.7,7.2
"250","01-11T10:00:00",202,12.3,34.7,34.7,7.5
"251","01-11T11:00:00",194,12,37.2,37.2,8.9
"252","01-11T12:00:00",180,12,38.7,38.7,9.4
"253","01-11T13:00:00",163,12,39.9,39.9,9.8
"254","01-11T14:00:00",170,12.1,40.3,40.3,10.5
"255","01-11T15:00:00",170,12.3,40,39.9,10.6
"256","01-11T16:00:00",173,12.6,38.4,38.3,10.1
"257","01-11T17:00:00",189,12.6,34.2,34.1,8.9
"258","01-11T18:00:00",195,12.5,30.9,30.9,8
"259","01-11T19:00:00",188,12.5,28.6,28.6,8.1
"260","01-11T20:00:00",188,12.3,27.5,27.5,8
"261","01-11T21:00:00",210,12.2,26.7,26.7,8.2
"262","01-11T22:00:00",202,12.1,26.1,26.1,7.9
"263","01-11T23:00:00",199,11.9,25.7,25.7,8.1
"264","01-12T00:00:00",190,11.6,25.2,25.2,7.8
"265","01-12T01:00:00",208,11,24.9,24.9,8
"266","01-12T02:00:00",204,10.9,24.7,24.7,8.1
"267","01-12T03:00:00",194,10.5,24.4,24.4,8.5
"268","01-12T04:00:00",185,10.2,24.3,24.3,8.4
"269","01-12T05:00:00",165,10.1,24.1,24.1,8.4
"270","01-12T06:00:00",164,9.8,24,24,8.3
"271","01-12T07:00:00",179,9.7,24,24,8.2
"272","01-12T08:00:00",179,10.2,25.4,25.4,8.1
"273","01-12T09:00:00",190,12.5,31,31,7.2
"274","01-12T10:00:00",191,12.1,35,35,7.6
"275","01-12T11:00:00",184,11.8,37.5,37.5,8.9
"276","01-12T12:00:00",177,11.7,38.9,38.9,9.5
"277","01-12T13:00:00",158,11.8,40.1,40.1,9.9
"278","01-12T14:00:00",167,11.9,40.6,40.6,10.7
"279","01-12T15:00:00",167,12.1,40.2,40.2,10.6
"280","01-12T16:00:00",174,12.5,38.5,38.5,10.3
"281","01-12T17:00:00",198,12.5,34.3,34.3,9.1
"282","01-12T18:00:00",204,12.4,31,31,8.1
"283","01-12T19:00:00",195,12.3,28.7,28.7,8.2
"284","01-12T20:00:00",195,12.2,27.6,27.6,8.2
"285","01-12T21:00:00",207,12,26.8,26.8,8.2
"286","01-12T22:00:00",207,11.9,26.1,26.1,8.1
"287","01-12T23:00:00",197,11.7,25.7,25.7,8.1
"288","01-13T00:00:00",195,11.3,25,25,7.8
"289","01-13T01:00:00",216,10.8,24.7,24.7,8
"290","01-13T02:00:00",202,10.6,24.5,24.5,8.1
"291","01-13T03:00:00",199,10.3,24.3,24.3,8.4
"292","01-13T04:00:00",187,10,24.1,24.1,8.3
"293","01-13T05:00:00",165,9.8,24,24,8.3
"294","01-13T06:00:00",164,9.6,23.8,23.8,8.2
"295","01-13T07:00:00",174,9.6,23.8,23.8,8.1
"296","01-13T08:00:00",177,10,25.3,25.3,8.1
"297","01-13T09:00:00",187,12.2,30.9,30.9,7.3
"298","01-13T10:00:00",193,11.9,34.9,34.9,7.6
"299","01-13T11:00:00",187,11.6,37.4,37.4,8.9
"300","01-13T12:00:00",180,11.5,38.9,38.9,9.5
"301","01-13T13:00:00",160,11.5,40,40,9.8
"302","01-13T14:00:00",162,11.6,40.5,40.5,10.5
"303","01-13T15:00:00",161,11.9,40.2,40.2,10.4
"304","01-13T16:00:00",172,12.2,38.6,38.6,10.3
"305","01-13T17:00:00",190,12.2,34.4,34.4,9
"306","01-13T18:00:00",199,12,31.1,31.1,8.1
"307","01-13T19:00:00",178,12.1,28.7,28.7,8.2
"308","01-13T20:00:00",182,11.9,27.5,27.5,8.1
"309","01-13T21:00:00",194,11.7,26.7,26.7,8.1
"310","01-13T22:00:00",193,11.6,26,26,8
"311","01-13T23:00:00",183,11.3,25.6,25.6,8.1
"312","01-14T00:00:00",184,10.9,24.9,24.9,7.8
"313","01-14T01:00:00",207,10.5,24.7,24.7,7.9
"314","01-14T02:00:00",200,10.3,24.5,24.5,8
"315","01-14T03:00:00",193,10,24.3,24.3,8.4
"316","01-14T04:00:00",183,9.7,24.1,24.1,8.3
"317","01-14T05:00:00",158,9.6,24,24,8.3
"318","01-14T06:00:00",160,9.4,24,24,8.4
"319","01-14T07:00:00",176,9.3,24,24,8.2
"320","01-14T08:00:00",185,9.8,25.5,25.5,8.1
"321","01-14T09:00:00",184,12,31,31,7.4
"322","01-14T10:00:00",195,11.7,35,35,7.8
"323","01-14T11:00:00",185,11.4,37.6,37.6,9
"324","01-14T12:00:00",179,11.3,39,39,9.6
"325","01-14T13:00:00",161,11.3,40.2,40.2,10.1
"326","01-14T14:00:00",163,11.3,40.7,40.7,10.8
"327","01-14T15:00:00",158,11.6,40.4,40.4,10.6
"328","01-14T16:00:00",172,12,38.8,38.8,10.4
"329","01-14T17:00:00",188,12,34.6,34.6,9.2
"330","01-14T18:00:00",197,11.9,31.3,31.3,8.2
"331","01-14T19:00:00",179,12,28.9,28.9,8.3
"332","01-14T20:00:00",177,11.8,27.7,27.7,8.1
"333","01-14T21:00:00",184,11.6,26.8,26.8,8.2
"334","01-14T22:00:00",187,11.5,26.2,26.2,8.1
"335","01-14T23:00:00",182,11.3,25.8,25.8,8.1
"336","01-15T00:00:00",182,10.7,25.1,25.1,8
"337","01-15T01:00:00",195,10.4,24.8,24.8,8
"338","01-15T02:00:00",191,10.2,24.6,24.6,8.1
"339","01-15T03:00:00",186,9.9,24.4,24.4,8.4
"340","01-15T04:00:00",177,9.5,24.2,24.2,8.4
"341","01-15T05:00:00",154,9.4,24.1,24.1,8.3
"342","01-15T06:00:00",155,9.2,24,24,8.3
"343","01-15T07:00:00",173,9.2,24,24,8.2
"344","01-15T08:00:00",186,9.8,25.5,25.5,8.1
"345","01-15T09:00:00",185,11.9,31,31,7.4
"346","01-15T10:00:00",186,11.6,35,35,7.8
"347","01-15T11:00:00",177,11.4,37.5,37.5,9
"348","01-15T12:00:00",174,11.3,39,39,9.7
"349","01-15T13:00:00",163,11.2,40.2,40.2,10.1
"350","01-15T14:00:00",154,11.4,40.6,40.6,10.8
"351","01-15T15:00:00",151,11.6,40.3,40.3,10.6
"352","01-15T16:00:00",169,12,38.8,38.8,10.4
"353","01-15T17:00:00",185,12,34.7,34.7,9.2
"354","01-15T18:00:00",189,11.8,31.3,31.3,8.1
"355","01-15T19:00:00",174,11.9,28.9,28.9,8.2
"356","01-15T20:00:00",170,11.7,27.6,27.6,8.1
"357","01-15T21:00:00",177,11.6,26.7,26.7,8.1
"358","01-15T22:00:00",180,11.5,26,26,8
"359","01-15T23:00:00",177,11.2,25.6,25.6,8.1
"360","01-16T00:00:00",180,10.6,25,25,7.9
"361","01-16T01:00:00",186,10.3,24.7,24.7,8.1
"362","01-16T02:00:00",181,10.1,24.5,24.5,8
"363","01-16T03:00:00",178,9.7,24.3,24.3,8.3
"364","01-16T04:00:00",170,9.4,24.1,24.1,8.3
"365","01-16T05:00:00",147,9.3,24.1,24.1,8.2
"366","01-16T06:00:00",152,9.2,24,24,8.3
"367","01-16T07:00:00",170,9.2,24,24,8.3
"368","01-16T08:00:00",182,9.7,25.5,25.5,8.1
"369","01-16T09:00:00",182,11.8,31,31,7.4
"370","01-16T10:00:00",179,11.6,35,35,7.9
"371","01-16T11:00:00",176,11.3,37.5,37.5,9.1
"372","01-16T12:00:00",177,11.3,39,39,9.8
"373","01-16T13:00:00",158,11.2,40.1,40.1,10.1
"374","01-16T14:00:00",150,11.3,40.6,40.6,10.8
"375","01-16T15:00:00",151,11.5,40.3,40.3,10.6
"376","01-16T16:00:00",173,11.9,38.8,38.8,10.5
"377","01-16T17:00:00",188,11.9,34.7,34.7,9.4
"378","01-16T18:00:00",188,11.7,31.4,31.4,8.2
"379","01-16T19:00:00",171,11.8,28.9,28.9,8.3
"380","01-16T20:00:00",175,11.6,27.6,27.6,8.1
"381","01-16T21:00:00",175,11.4,26.6,26.6,8.1
"382","01-16T22:00:00",172,11.3,26,26,7.9
"383","01-16T23:00:00",174,11.1,25.5,25.5,8.1
"384","01-17T00:00:00",177,10.5,24.9,24.9,7.9
"385","01-17T01:00:00",176,10.3,24.5,24.5,8.2
"386","01-17T02:00:00",182,10.1,24.4,24.4,8.2
"387","01-17T03:00:00",178,9.7,24.2,24.1,8.3
"388","01-17T04:00:00",181,9.3,24,24,8.3
"389","01-17T05:00:00",150,9.2,24,24,8.2
"390","01-17T06:00:00",155,9,24,24,8.2
"391","01-17T07:00:00",175,9,24,24,8.3
"392","01-17T08:00:00",182,9.5,25.5,25.5,8.1
"393","01-17T09:00:00",188,11.6,31,31,7.3
"394","01-17T10:00:00",170,11.4,35.1,35.1,7.7
"395","01-17T11:00:00",174,11.2,37.6,37.6,8.9
"396","01-17T12:00:00",175,11.2,39.1,39.1,9.7
"397","01-17T13:00:00",153,11.1,40.3,40.3,10.2
"398","01-17T14:00:00",145,11.2,40.8,40.8,10.8
"399","01-17T15:00:00",143,11.4,40.5,40.5,10.8
"400","01-17T16:00:00",165,11.9,39,39,10.5
"401","01-17T17:00:00",181,11.8,35,35,9.3
"402","01-17T18:00:00",184,11.6,31.5,31.5,8.2
"403","01-17T19:00:00",161,11.7,29,29,8.1
"404","01-17T20:00:00",162,11.5,27.7,27.7,8.1
"405","01-17T21:00:00",167,11.3,26.7,26.7,8.1
"406","01-17T22:00:00",165,11.2,26,26,7.9
"407","01-17T23:00:00",171,11,25.7,25.7,8.2
"408","01-18T00:00:00",168,10.4,25.2,25.2,8.1
"409","01-18T01:00:00",161,10.2,24.6,24.6,8.1
"410","01-18T02:00:00",171,10.1,24.5,24.5,8.2
"411","01-18T03:00:00",168,9.7,24.3,24.2,8.4
"412","01-18T04:00:00",182,9.4,24.2,24.2,8.4
"413","01-18T05:00:00",151,9.2,24.1,24.1,8.3
"414","01-18T06:00:00",163,9.1,24.2,24.2,8.3
"415","01-18T07:00:00",176,9.1,24.1,24.1,8.3
"416","01-18T08:00:00",188,9.6,25.5,25.5,8.1
"417","01-18T09:00:00",191,11.7,31,31,7.3
"418","01-18T10:00:00",178,11.5,35.1,35.1,7.8
"419","01-18T11:00:00",174,11.2,37.5,37.5,9
"420","01-18T12:00:00",174,11.2,39,39,9.7
"421","01-18T13:00:00",153,11.1,40.1,40.1,10.3
"422","01-18T14:00:00",148,11.3,40.6,40.6,11
"423","01-18T15:00:00",141,11.5,40.4,40.4,10.9
"424","01-18T16:00:00",165,11.9,38.9,38.9,10.6
"425","01-18T17:00:00",178,11.9,34.9,34.9,9.4
"426","01-18T18:00:00",184,11.7,31.4,31.4,8.3
"427","01-18T19:00:00",166,11.7,29,29,8.3
"428","01-18T20:00:00",164,11.6,27.6,27.6,8.2
"429","01-18T21:00:00",167,11.4,26.6,26.6,8.2
"430","01-18T22:00:00",167,11.2,25.9,25.9,8
"431","01-18T23:00:00",173,11.1,25.5,25.5,8.2
"432","01-19T00:00:00",169,10.5,25.1,25.1,8.1
"433","01-19T01:00:00",166,10.3,24.5,24.5,8.1
"434","01-19T02:00:00",175,10.2,24.4,24.4,8.2
"435","01-19T03:00:00",170,9.8,24.2,24.2,8.4
"436","01-19T04:00:00",185,9.5,24.1,24.1,8.5
"437","01-19T05:00:00",148,9.2,24.1,24.1,8.3
"438","01-19T06:00:00",170,9.2,24.1,24.1,8.3
"439","01-19T07:00:00",177,9.1,24,24,8.3
"440","01-19T08:00:00",184,9.6,25.4,25.4,8.1
"441","01-19T09:00:00",177,11.6,30.8,30.8,7.3
"442","01-19T10:00:00",169,11.4,34.8,34.8,7.8
"443","01-19T11:00:00",160,11.2,37.2,37.2,9
"444","01-19T12:00:00",163,11.2,38.7,38.7,9.9
"445","01-19T13:00:00",147,11.2,39.9,39.9,10.5
"446","01-19T14:00:00",139,11.3,40.4,40.4,11
"447","01-19T15:00:00",135,11.5,40.2,40.2,11
"448","01-19T16:00:00",165,11.9,38.8,38.8,10.7
"449","01-19T17:00:00",175,11.8,34.9,34.9,9.5
"450","01-19T18:00:00",180,11.6,31.4,31.4,8.5
"451","01-19T19:00:00",162,11.7,29,29,8.3
"452","01-19T20:00:00",153,11.5,27.5,27.5,8
"453","01-19T21:00:00",157,11.3,26.4,26.4,8
"454","01-19T22:00:00",151,11.2,25.8,25.8,7.9
"455","01-19T23:00:00",170,11.1,25.5,25.4,8.1
"456","01-20T00:00:00",167,10.6,25.2,25.2,8.1
"457","01-20T01:00:00",159,10.4,24.6,24.5,8
"458","01-20T02:00:00",172,10.2,24.4,24.4,8.1
"459","01-20T03:00:00",169,9.8,24.2,24.2,8.4
"460","01-20T04:00:00",179,9.5,24.1,24,8.4
"461","01-20T05:00:00",153,9.3,24.1,24.1,8.2
"462","01-20T06:00:00",175,9.2,24.2,24.2,8.1
"463","01-20T07:00:00",185,9.1,24.1,24.1,8.1
"464","01-20T08:00:00",189,9.6,25.5,25.5,8
"465","01-20T09:00:00",188,11.6,30.9,30.9,7.2
