"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"152","01-07T08:00:00",457,18.6,28,28,12.3
"153","01-07T09:00:00",442,18.9,29.1,29.1,12.7
"154","01-07T10:00:00",466,19.2,30.5,30.5,12.9
"155","01-07T11:00:00",484,19.4,31.7,31.7,13.4
"156","01-07T12:00:00",470,19.8,32.9,32.9,13.4
"157","01-07T13:00:00",502,20,33.9,33.9,13.5
"158","01-07T14:00:00",458,20,34.5,34.5,13.5
"159","01-07T15:00:00",480,20.2,34.6,34.6,13.6
"160","01-07T16:00:00",465,20.1,34.1,34.1,13.2
"161","01-07T17:00:00",458,20.1,33.2,33.2,12.7
"162","01-07T18:00:00",446,20.1,32.5,32.5,12.7
"163","01-07T19:00:00",452,20,31.9,31.9,12.7
"164","01-07T20:00:00",469,19.8,31.3,31.3,12.8
"165","01-07T21:00:00",456,19.6,30.7,30.7,12.6
"166","01-07T22:00:00",455,19.4,30.2,30.2,12.6
"167","01-07T23:00:00",476,19.1,29.7,29.7,12.6
"168","01-08T00:00:00",490,17.8,28.2,28.2,13.1
"169","01-08T01:00:00",483,18.8,28.7,28.7,12.5
"170","01-08T02:00:00",482,18.7,28.3,28.3,12.4
"171","01-08T03:00:00",478,18.7,28.1,28.1,12.5
"172","01-08T04:00:00",467,18.5,27.9,27.9,12.6
"173","01-08T05:00:00",461,18.4,27.7,27.7,12.5
"174","01-08T06:00:00",475,18.5,27.6,27.6,12.4
"175","01-08T07:00:00",476,18.4,27.5,27.5,12.2
"176","01-08T08:00:00",468,18.6,27.8,27.8,12.5
"177","01-08T09:00:00",461,18.8,28.9,28.9,12.9
"178","01-08T10:00:00",477,19.1,30.3,30.3,13.1
"179","01-08T11:00:00",493,19.3,31.5,31.5,13.5
"180","01-08T12:00:00",480,19.7,32.6,32.6,13.5
"181","01-08T13:00:00",512,19.8,33.6,33.6,13.7
"182","01-08T14:00:00",468,19.9,34.2,34.2,13.6
"183","01-08T15:00:00",492,20.1,34.3,34.3,13.7
"184","01-08T16:00:00",469,19.9,33.8,33.8,13.4
