"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"1","01-01T01:00:00",157,59.6,65.5,65.5,7.1
"2","01-01T02:00:00",178,59.4,64.9,64.9,6.8
"3","01-01T03:00:00",179,59.3,64.4,64.4,6.7
"4","01-01T04:00:00",182,59.2,64,64,6.5
"5","01-01T05:00:00",170,59,63.7,63.7,6.5
"6","01-01T06:00:00",155,58.8,63.5,63.5,6.2
"7","01-01T07:00:00",145,58.6,63.3,63.3,6.5
"8","01-01T08:00:00",153,59,64.3,64.3,6.9
"9","01-01T09:00:00",143,59.4,67.5,67.5,8.6
"10","01-01T10:00:00",140,59.5,70.4,70.3,10.5
"11","01-01T11:00:00",128,59.5,72.7,72.3,11.3
"12","01-01T12:00:00",142,59.4,74.3,73.6,11.6
"13","01-01T13:00:00",150,59.3,75.1,74.3,11.8
"14","01-01T14:00:00",148,59.3,75.3,74.6,11.9
"15","01-01T15:00:00",133,59.2,75.1,74.5,11.7
"16","01-01T16:00:00",164,59.2,74.1,73.7,11.6
"17","01-01T17:00:00",163,59.3,72.6,72.4,10.7
"18","01-01T18:00:00",175,59.5,70.6,70.6,9.4
"19","01-01T19:00:00",168,59.7,69.4,69.4,8.3
"20","01-01T20:00:00",161,59.8,68.6,68.6,8.1
"21","01-01T21:00:00",141,59.9,67.9,67.9,7.7
"22","01-01T22:00:00",139,59.8,67.3,67.3,7.5
"23","01-01T23:00:00",154,59.8,66.6,66.6,7.3
"24","01-02T00:00:00",142,60,65.9,65.9,7.4
"25","01-02T01:00:00",151,59.4,65.3,65.3,6.9
"26","01-02T02:00:00",173,59.2,64.7,64.7,6.7
"27","01-02T03:00:00",183,59.1,64.2,64.2,6.5
"28","01-02T04:00:00",191,59,63.8,63.8,6.3
"29","01-02T05:00:00",174,58.8,63.5,63.5,6.3
"30","01-02T06:00:00",161,58.6,63.3,63.3,6.1
"31","01-02T07:00:00",156,58.4,63.2,63.2,6.5
"32","01-02T08:00:00",158,58.8,64.2,64.2,6.8
"33","01-02T09:00:00",145,59.3,67.4,67.4,8.6
"34","01-02T10:00:00",144,59.4,70.3,70.2,10.5
"35","01-02T11:00:00",135,59.4,72.6,72.2,11.3
"36","01-02T12:00:00",142,59.3,74.2,73.6,11.5
"37","01-02T13:00:00",155,59.2,75,74.3,11.7
"38","01-02T14:00:00",156,59.1,75.2,74.5,11.8
"39","01-02T15:00:00",144,59.1,75.1,74.4,11.6
"40","01-02T16:00:00",168,59,74,73.7,11.6
"41","01-02T17:00:00",164,59.2,72.6,72.4,10.7
"42","01-02T18:00:00",177,59.3,70.6,70.5,9.4
"43","01-02T19:00:00",168,59.5,69.4,69.4,8.3
"44","01-02T20:00:00",159,59.6,68.6,68.6,8.2
"45","01-02T21:00:00",141,59.7,67.8,67.8,7.8
"46","01-02T22:00:00",151,59.6,67.2,67.2,7.5
"47","01-02T23:00:00",148,59.5,66.5,66.5,7.3
"48","01-03T00:00:00",131,60,66,66,7.4
"49","01-03T01:00:00",151,59.2,65.3,65.3,6.9
"50","01-03T02:00:00",176,59,64.7,64.7,6.7
"51","01-03T03:00:00",177,58.9,64.2,64.2,6.5
"52","01-03T04:00:00",189,58.8,63.8,63.8,6.3
"53","01-03T05:00:00",170,58.6,63.5,63.5,6.3
"54","01-03T06:00:00",155,58.5,63.3,63.3,6.1
"55","01-03T07:00:00",154,58.3,63.2,63.2,6.4
"56","01-03T08:00:00",158,58.7,64.2,64.2,6.8
"57","01-03T09:00:00",143,59.3,67.5,67.5,8.6
"58","01-03T10:00:00",140,59.4,70.4,70.2,10.4
"59","01-03T11:00:00",133,59.4,72.7,72.3,11.2
"60","01-03T12:00:00",142,59.3,74.3,73.7,11.4
"61","01-03T13:00:00",153,59.2,75.1,74.4,11.7
"62","01-03T14:00:00",157,59.1,75.3,74.6,11.8
"63","01-03T15:00:00",146,59,75.1,74.5,11.6
"64","01-03T16:00:00",171,59.1,74.1,73.8,11.6
"65","01-03T17:00:00",167,59.2,72.7,72.6,10.7
"66","01-03T18:00:00",180,59.4,70.7,70.7,9.3
"67","01-03T19:00:00",179,59.6,69.5,69.5,8.2
"68","01-03T20:00:00",170,59.7,68.7,68.7,8.1
"69","01-03T21:00:00",154,59.7,68,68,7.7
"70","01-03T22:00:00",157,59.7,67.3,67.3,7.5
"71","01-03T23:00:00",144,59.6,66.6,66.6,7.3
"72","01-04T00:00:00",136,60,66.1,66.1,7.4
"73","01-04T01:00:00",156,59.3,65.4,65.4,6.9
"74","01-04T02:00:00",187,59.1,64.8,64.8,6.7
"75","01-04T03:00:00",195,59,64.3,64.3,6.5
"76","01-04T04:00:00",193,58.9,63.9,63.9,6.2
"77","01-04T05:00:00",168,58.7,63.6,63.6,6.3
"78","01-04T06:00:00",162,58.5,63.3,63.3,6.1
"79","01-04T07:00:00",161,58.3,63.2,63.2,6.4
"80","01-04T08:00:00",160,58.7,64.2,64.2,6.9
"81","01-04T09:00:00",142,59.3,67.4,67.4,8.6
"82","01-04T10:00:00",140,59.4,70.3,70.2,10.4
"83","01-04T11:00:00",137,59.3,72.6,72.2,11.2
"84","01-04T12:00:00",144,59.3,74.2,73.6,11.4
"85","01-04T13:00:00",153,59.1,75.1,74.4,11.7
"86","01-04T14:00:00",155,59,75.2,74.6,11.8
"87","01-04T15:00:00",144,58.9,75.1,74.5,11.8
"88","01-04T16:00:00",164,58.9,74.1,73.7,11.7
"89","01-04T17:00:00",161,59,72.7,72.5,10.8
"90","01-04T18:00:00",171,59.2,70.7,70.7,9.4
"91","01-04T19:00:00",174,59.4,69.5,69.5,8.3
"92","01-04T20:00:00",161,59.5,68.6,68.6,8.2
"93","01-04T21:00:00",147,59.5,67.8,67.8,7.8
"94","01-04T22:00:00",153,59.5,67.2,67.2,7.5
"95","01-04T23:00:00",137,59.4,66.4,66.4,7.3
"96","01-05T00:00:00",129,59.6,65.7,65.7,7.4
"97","01-05T01:00:00",154,59,65.1,65.1,6.9
"98","01-05T02:00:00",184,58.8,64.5,64.5,6.7
"99","01-05T03:00:00",188,58.7,64,64,6.5
"100","01-05T04:00:00",194,58.6,63.5,63.5,6.3
"101","01-05T05:00:00",169,58.4,63.3,63.3,6.3
"102","01-05T06:00:00",169,58.2,63,63,6.1
"103","01-05T07:00:00",157,58,62.9,62.9,6.4
"104","01-05T08:00:00",158,58.4,63.9,63.9,6.9
"105","01-05T09:00:00",144,59,67.1,67.1,8.6
"106","01-05T10:00:00",135,59.1,70.1,70,10.3
"107","01-05T11:00:00",126,59,72.4,72.1,11.3
"108","01-05T12:00:00",135,59,74.1,73.5,11.5
"109","01-05T13:00:00",146,58.9,75,74.3,11.8
"110","01-05T14:00:00",146,58.7,75.1,74.5,11.9
"111","01-05T15:00:00",142,58.6,75,74.4,11.9
"112","01-05T16:00:00",153,58.7,73.9,73.6,11.8
"113","01-05T17:00:00",158,58.7,72.5,72.4,10.9
"114","01-05T18:00:00",164,59,70.5,70.5,9.6
"115","01-05T19:00:00",165,59.2,69.3,69.3,8.4
"116","01-05T20:00:00",153,59.2,68.5,68.5,8.2
"117","01-05T21:00:00",143,59.3,67.6,67.6,7.9
"118","01-05T22:00:00",148,59.2,67,67,7.6
"119","01-05T23:00:00",130,59.1,66.2,66.2,7.4
"120","01-06T00:00:00",122,59.2,65.4,65.4,7.5
"121","01-06T01:00:00",147,58.8,64.9,64.9,7
"122","01-06T02:00:00",175,58.6,64.3,64.3,6.8
"123","01-06T03:00:00",181,58.5,63.8,63.8,6.6
"124","01-06T04:00:00",194,58.3,63.3,63.3,6.5
"125","01-06T05:00:00",171,58.1,63,63,6.4
"126","01-06T06:00:00",169,57.9,62.8,62.8,6.3
"127","01-06T07:00:00",159,57.7,62.6,62.6,6.6
"128","01-06T08:00:00",151,58.1,63.6,63.6,7
"129","01-06T09:00:00",130,58.7,66.9,66.9,8.7
"130","01-06T10:00:00",124,58.7,69.9,69.8,10.4
"131","01-06T11:00:00",124,58.7,72.2,71.9,11.4
"132","01-06T12:00:00",130,58.7,73.8,73.3,11.5
"133","01-06T13:00:00",149,58.5,74.8,74.1,11.9
"134","01-06T14:00:00",146,58.4,74.9,74.3,12
"135","01-06T15:00:00",149,58.3,74.8,74.3,11.9
"136","01-06T16:00:00",156,58.4,73.8,73.5,11.8
"137","01-06T17:00:00",163,58.5,72.4,72.3,10.9
"138","01-06T18:00:00",164,58.7,70.4,70.4,9.7
"139","01-06T19:00:00",177,59,69.2,69.2,8.5
"140","01-06T20:00:00",162,59,68.3,68.3,8.3
"141","01-06T21:00:00",151,59,67.5,67.5,7.9
"142","01-06T22:00:00",151,59,66.8,66.8,7.7
"143","01-06T23:00:00",141,58.9,66.1,66.1,7.5
"144","01-07T00:00:00",134,58.8,65.1,65.1,7.6
"145","01-07T01:00:00",159,58.5,64.8,64.8,7.1
"146","01-07T02:00:00",173,58.3,64.1,64.1,6.9
"147","01-07T03:00:00",183,58.2,63.5,63.5,6.7
"148","01-07T04:00:00",196,58.1,63.1,63.1,6.6
"149","01-07T05:00:00",171,57.9,62.8,62.8,6.6
"150","01-07T06:00:00",186,57.7,62.6,62.6,6.5
"151","01-07T07:00:00",169,57.4,62.5,62.5,6.7
"152","01-07T08:00:00",164,57.8,63.4,63.4,7.1
"153","01-07T09:00:00",146,58.4,66.7,66.7,8.7
"154","01-07T10:00:00",135,58.5,69.7,69.6,10.4
"155","01-07T11:00:00",137,58.6,72.1,71.7,11.4
"156","01-07T12:00:00",134,58.6,73.7,73.1,11.6
"157","01-07T13:00:00",156,58.4,74.5,73.9,11.9
"158","01-07T14:00:00",159,58.2,74.7,74.1,11.9
"159","01-07T15:00:00",153,58.1,74.6,74.1,11.9
"160","01-07T16:00:00",160,58.1,73.6,73.3,11.9
"161","01-07T17:00:00",163,58.2,72.3,72.2,11
"162","01-07T18:00:00",159,58.5,70.3,70.3,9.7
"163","01-07T19:00:00",177,58.7,69,69,8.5
"164","01-07T20:00:00",164,58.7,68.1,68.1,8.3
"165","01-07T21:00:00",153,58.8,67.3,67.3,7.9
"166","01-07T22:00:00",162,58.7,66.6,66.6,7.6
"167","01-07T23:00:00",148,58.5,65.8,65.8,7.5
"168","01-08T00:00:00",140,58.6,64.9,64.9,7.6
"169","01-08T01:00:00",170,58.2,64.5,64.5,7.2
"170","01-08T02:00:00",189,58,63.9,63.9,7
"171","01-08T03:00:00",195,57.9,63.3,63.3,6.8
"172","01-08T04:00:00",208,57.7,62.9,62.9,6.7
"173","01-08T05:00:00",191,57.5,62.6,62.6,6.7
"174","01-08T06:00:00",194,57.3,62.3,62.3,6.5
"175","01-08T07:00:00",182,57.1,62.2,62.2,6.7
"176","01-08T08:00:00",171,57.4,63.2,63.2,7.1
"177","01-08T09:00:00",149,58.1,66.3,66.3,8.7
"178","01-08T10:00:00",137,58.2,69.4,69.3,10.3
"179","01-08T11:00:00",144,58.2,71.7,71.4,11.3
"180","01-08T12:00:00",143,58.2,73.3,72.9,11.6
"181","01-08T13:00:00",167,58,74.2,73.6,11.8
"182","01-08T14:00:00",163,57.8,74.5,74,12
"183","01-08T15:00:00",153,57.7,74.4,73.9,12
"184","01-08T16:00:00",158,57.7,73.4,73.1,11.8
"185","01-08T17:00:00",166,57.8,72.2,72,10.9
"186","01-08T18:00:00",157,58.1,70.1,70.1,9.6
"187","01-08T19:00:00",177,58.3,68.8,68.8,8.4
"188","01-08T20:00:00",164,58.4,67.8,67.8,8.2
"189","01-08T21:00:00",153,58.4,67,67,7.8
"190","01-08T22:00:00",163,58.4,66.3,66.3,7.6
"191","01-08T23:00:00",148,58.3,65.6,65.6,7.4
"192","01-09T00:00:00",140,58.5,64.7,64.7,7.5
"193","01-09T01:00:00",175,58,64.3,64.3,7.2
"194","01-09T02:00:00",189,57.7,63.7,63.7,7
"195","01-09T03:00:00",197,57.6,63.1,63.1,6.8
"196","01-09T04:00:00",209,57.4,62.6,62.6,6.7
"197","01-09T05:00:00",196,57.2,62.3,62.3,6.6
"198","01-09T06:00:00",206,57,62.1,62.1,6.5
"199","01-09T07:00:00",193,56.8,61.9,61.9,6.7
"200","01-09T08:00:00",178,57.1,62.9,62.9,7.2
"201","01-09T09:00:00",155,57.7,66,66,8.7
"202","01-09T10:00:00",142,57.8,69.1,69,10.3
"203","01-09T11:00:00",146,57.8,71.5,71.2,11.3
"204","01-09T12:00:00",143,57.8,73.1,72.6,11.7
"205","01-09T13:00:00",167,57.6,74,73.4,11.8
"206","01-09T14:00:00",161,57.4,74.2,73.7,12
"207","01-09T15:00:00",145,57.3,74.2,73.7,12
"208","01-09T16:00:00",158,57.4,73.2,73,11.8
"209","01-09T17:00:00",161,57.4,72,71.9,10.9
"210","01-09T18:00:00",164,57.7,70,69.9,9.6
"211","01-09T19:00:00",174,58,68.6,68.6,8.4
"212","01-09T20:00:00",157,58,67.7,67.7,8.1
"213","01-09T21:00:00",151,58.1,66.8,66.8,7.7
"214","01-09T22:00:00",156,58,66.1,66.1,7.5
"215","01-09T23:00:00",145,57.9,65.3,65.3,7.4
"216","01-10T00:00:00",136,58.1,64.5,64.5,7.6
"217","01-10T01:00:00",172,57.7,64.1,64.1,7.2
"218","01-10T02:00:00",194,57.5,63.5,63.5,6.9
"219","01-10T03:00:00",195,57.3,62.9,62.9,6.8
"220","01-10T04:00:00",207,57.1,62.4,62.4,6.8
"221","01-10T05:00:00",189,56.9,62.1,62.1,6.7
"222","01-10T06:00:00",204,56.7,61.8,61.8,6.5
"223","01-10T07:00:00",188,56.5,61.7,61.7,6.8
"224","01-10T08:00:00",173,56.8,62.6,62.6,7.2
"225","01-10T09:00:00",144,57.4,65.8,65.8,8.8
"226","01-10T10:00:00",139,57.5,68.9,68.8,10.3
"227","01-10T11:00:00",146,57.5,71.3,71,11.3
"228","01-10T12:00:00",143,57.5,72.9,72.5,11.7
"229","01-10T13:00:00",169,57.4,73.8,73.3,11.8
"230","01-10T14:00:00",154,57.1,74,73.6,11.9
"231","01-10T15:00:00",133,57,74,73.6,12
"232","01-10T16:00:00",146,57.1,73.1,72.9,11.7
"233","01-10T17:00:00",155,57.2,71.9,71.8,10.8
"234","01-10T18:00:00",160,57.4,69.9,69.9,9.5
"235","01-10T19:00:00",169,57.7,68.5,68.5,8.3
"236","01-10T20:00:00",155,57.8,67.5,67.5,8
"237","01-10T21:00:00",148,57.9,66.7,66.7,7.7
"238","01-10T22:00:00",155,57.8,65.9,65.9,7.5
"239","01-10T23:00:00",141,57.7,65.2,65.2,7.3
"240","01-11T00:00:00",131,57.7,64.2,64.2,7.5
"241","01-11T01:00:00",155,57.5,63.9,63.9,7.1
"242","01-11T02:00:00",176,57.3,63.3,63.3,6.9
"243","01-11T03:00:00",186,57.1,62.7,62.7,6.8
"244","01-11T04:00:00",195,56.9,62.2,62.2,6.6
"245","01-11T05:00:00",171,56.7,61.9,61.9,6.6
"246","01-11T06:00:00",188,56.5,61.6,61.6,6.4
"247","01-11T07:00:00",177,56.3,61.5,61.5,6.7
"248","01-11T08:00:00",160,56.6,62.4,62.4,7.1
"249","01-11T09:00:00",140,57.2,65.7,65.7,8.7
"250","01-11T10:00:00",130,57.2,68.8,68.8,10.3
"251","01-11T11:00:00",139,57.2,71.2,70.9,11.2
"252","01-11T12:00:00",141,57.2,72.8,72.4,11.7
"253","01-11T13:00:00",169,57.1,73.7,73.2,11.7
"254","01-11T14:00:00",152,56.9,74,73.5,11.9
"255","01-11T15:00:00",140,56.7,74,73.6,12
"256","01-11T16:00:00",142,56.7,73,72.8,11.6
"257","01-11T17:00:00",151,56.9,71.8,71.7,10.8
"258","01-11T18:00:00",160,57.1,69.8,69.8,9.4
"259","01-11T19:00:00",163,57.4,68.4,68.4,8.2
"260","01-11T20:00:00",152,57.5,67.4,67.4,7.9
"261","01-11T21:00:00",148,57.6,66.6,66.6,7.5
"262","01-11T22:00:00",153,57.6,65.8,65.8,7.4
"263","01-11T23:00:00",132,57.5,65.1,65.1,7.2
"264","01-12T00:00:00",127,57.5,64.1,64.1,7.5
"265","01-12T01:00:00",148,57.4,63.8,63.8,7
"266","01-12T02:00:00",167,57.1,63.2,63.2,6.7
"267","01-12T03:00:00",177,57,62.6,62.6,6.7
"268","01-12T04:00:00",186,56.9,62.2,62.2,6.5
"269","01-12T05:00:00",166,56.6,61.9,61.9,6.5
"270","01-12T06:00:00",184,56.5,61.6,61.6,6.3
"271","01-12T07:00:00",182,56.3,61.4,61.4,6.6
"272","01-12T08:00:00",157,56.6,62.4,62.4,7
"273","01-12T09:00:00",134,57.3,65.8,65.8,8.5
"274","01-12T10:00:00",132,57.3,69,68.9,10.2
"275","01-12T11:00:00",144,57.4,71.4,71.1,11.1
"276","01-12T12:00:00",145,57.3,73,72.6,11.6
"277","01-12T13:00:00",171,57.2,73.9,73.4,11.8
"278","01-12T14:00:00",154,57,74.1,73.7,11.8
"279","01-12T15:00:00",135,56.8,74.2,73.8,11.9
"280","01-12T16:00:00",137,56.8,73.3,73,11.6
"281","01-12T17:00:00",142,57,72,71.9,10.8
"282","01-12T18:00:00",155,57.2,70,70,9.5
"283","01-12T19:00:00",161,57.6,68.6,68.6,8.2
"284","01-12T20:00:00",150,57.7,67.6,67.6,7.9
"285","01-12T21:00:00",152,57.8,66.8,66.8,7.5
"286","01-12T22:00:00",153,57.7,66,66,7.4
"287","01-12T23:00:00",128,57.6,65.2,65.2,7.2
"288","01-13T00:00:00",127,57.6,64.2,64.2,7.5
"289","01-13T01:00:00",153,57.5,63.9,63.9,7
"290","01-13T02:00:00",176,57.3,63.4,63.4,6.8
"291","01-13T03:00:00",188,57.2,62.8,62.8,6.7
"292","01-13T04:00:00",194,57,62.4,62.4,6.5
"293","01-13T05:00:00",170,56.8,62.1,62.1,6.5
"294","01-13T06:00:00",195,56.6,61.8,61.8,6.4
"295","01-13T07:00:00",189,56.4,61.6,61.6,6.7
"296","01-13T08:00:00",166,56.7,62.6,62.6,7
"297","01-13T09:00:00",143,57.3,65.9,65.9,8.5
"298","01-13T10:00:00",135,57.4,69.1,69,10.1
"299","01-13T11:00:00",146,57.5,71.5,71.2,11
"300","01-13T12:00:00",143,57.4,73.1,72.7,11.6
"301","01-13T13:00:00",171,57.3,74,73.5,11.8
"302","01-13T14:00:00",161,57.1,74.3,73.8,11.8
"303","01-13T15:00:00",140,56.9,74.3,73.9,12
"304","01-13T16:00:00",139,57,73.4,73.2,11.6
"305","01-13T17:00:00",142,57.1,72.2,72.1,10.8
"306","01-13T18:00:00",153,57.3,70.1,70.1,9.6
"307","01-13T19:00:00",159,57.7,68.7,68.7,8.2
"308","01-13T20:00:00",150,57.8,67.7,67.7,7.9
"309","01-13T21:00:00",152,57.9,66.9,66.9,7.5
"310","01-13T22:00:00",151,57.8,66.1,66.1,7.4
"311","01-13T23:00:00",132,57.7,65.3,65.3,7.2
"312","01-14T00:00:00",125,57.7,64.3,64.3,7.4
"313","01-14T01:00:00",151,57.5,64,64,7.1
"314","01-14T02:00:00",173,57.3,63.4,63.4,6.9
"315","01-14T03:00:00",186,57.2,62.9,62.9,6.8
"316","01-14T04:00:00",189,57,62.4,62.4,6.6
"317","01-14T05:00:00",168,56.8,62.1,62.1,6.7
"318","01-14T06:00:00",188,56.6,61.8,61.8,6.5
"319","01-14T07:00:00",182,56.3,61.6,61.6,6.7
"320","01-14T08:00:00",169,56.6,62.6,62.6,7.1
"321","01-14T09:00:00",143,57.2,65.9,65.9,8.5
"322","01-14T10:00:00",136,57.3,69,68.9,10.1
"323","01-14T11:00:00",146,57.3,71.4,71.1,11
"324","01-14T12:00:00",139,57.3,73.1,72.6,11.5
"325","01-14T13:00:00",169,57.3,74,73.5,11.9
"326","01-14T14:00:00",161,57,74.2,73.8,11.9
"327","01-14T15:00:00",137,56.8,74.3,73.8,12
"328","01-14T16:00:00",142,56.9,73.4,73.1,11.6
"329","01-14T17:00:00",142,57.1,72.1,72,10.8
"330","01-14T18:00:00",153,57.3,70.1,70.1,9.7
"331","01-14T19:00:00",170,57.6,68.7,68.7,8.2
"332","01-14T20:00:00",160,57.7,67.6,67.6,8
"333","01-14T21:00:00",159,57.7,66.8,66.8,7.6
"334","01-14T22:00:00",158,57.7,66,66,7.5
"335","01-14T23:00:00",137,57.6,65.2,65.2,7.3
"336","01-15T00:00:00",134,57.5,64.2,64.2,7.5
"337","01-15T01:00:00",156,57.4,63.9,63.9,7.1
"338","01-15T02:00:00",178,57.2,63.4,63.4,6.9
"339","01-15T03:00:00",193,57,62.8,62.8,6.9
"340","01-15T04:00:00",194,56.9,62.3,62.3,6.7
"341","01-15T05:00:00",173,56.6,62,62,6.8
"342","01-15T06:00:00",191,56.5,61.7,61.7,6.6
"343","01-15T07:00:00",187,56.3,61.6,61.6,6.8
"344","01-15T08:00:00",182,56.6,62.5,62.5,7.2
"345","01-15T09:00:00",143,57.1,65.7,65.7,8.6
"346","01-15T10:00:00",137,57.2,68.9,68.8,10.2
"347","01-15T11:00:00",152,57.2,71.3,71,11
"348","01-15T12:00:00",146,57.3,72.9,72.5,11.6
"349","01-15T13:00:00",171,57.2,73.9,73.4,11.9
"350","01-15T14:00:00",161,56.9,74,73.6,11.9
"351","01-15T15:00:00",140,56.7,74.1,73.7,12
"352","01-15T16:00:00",137,56.8,73.3,73,11.6
"353","01-15T17:00:00",140,56.9,72.1,72,10.9
"354","01-15T18:00:00",143,57.2,70.1,70,9.7
"355","01-15T19:00:00",164,57.6,68.7,68.7,8.3
"356","01-15T20:00:00",153,57.6,67.6,67.6,8
"357","01-15T21:00:00",157,57.6,66.8,66.8,7.7
"358","01-15T22:00:00",153,57.6,66,66,7.5
"359","01-15T23:00:00",135,57.5,65.2,65.2,7.4
"360","01-16T00:00:00",143,57.2,64,64,7.6
"361","01-16T01:00:00",161,57.3,63.9,63.9,7.2
"362","01-16T02:00:00",181,57,63.3,63.3,7
"363","01-16T03:00:00",202,56.9,62.8,62.8,7
"364","01-16T04:00:00",190,56.7,62.3,62.3,6.8
"365","01-16T05:00:00",176,56.5,62,62,6.9
"366","01-16T06:00:00",192,56.4,61.7,61.7,6.7
"367","01-16T07:00:00",198,56.2,61.6,61.6,6.9
"368","01-16T08:00:00",191,56.5,62.5,62.5,7.4
"369","01-16T09:00:00",154,57.1,65.7,65.7,8.8
"370","01-16T10:00:00",143,57.1,68.8,68.8,10.3
"371","01-16T11:00:00",157,57.2,71.2,70.9,11.1
"372","01-16T12:00:00",155,57.2,72.8,72.4,11.6
"373","01-16T13:00:00",179,57.2,73.7,73.3,12.1
"374","01-16T14:00:00",170,57,73.9,73.5,12
"375","01-16T15:00:00",142,56.8,73.9,73.6,12.1
"376","01-16T16:00:00",139,56.8,73.2,73,11.7
"377","01-16T17:00:00",143,56.9,72,71.9,10.9
"378","01-16T18:00:00",148,57.2,70,70,9.8
"379","01-16T19:00:00",167,57.5,68.6,68.6,8.4
"380","01-16T20:00:00",161,57.6,67.6,67.6,8.1
"381","01-16T21:00:00",161,57.5,66.8,66.8,7.7
"382","01-16T22:00:00",151,57.5,65.9,65.9,7.6
"383","01-16T23:00:00",139,57.4,65.2,65.2,7.5
"384","01-17T00:00:00",143,57,64,64,7.7
"385","01-17T01:00:00",163,57.2,63.9,63.9,7.4
"386","01-17T02:00:00",187,56.9,63.3,63.3,7.1
"387","01-17T03:00:00",197,56.8,62.8,62.8,7.2
"388","01-17T04:00:00",183,56.6,62.3,62.3,7
"389","01-17T05:00:00",172,56.4,62,62,7
"390","01-17T06:00:00",186,56.3,61.8,61.8,6.9
"391","01-17T07:00:00",188,56.1,61.6,61.6,7
"392","01-17T08:00:00",184,56.4,62.5,62.5,7.4
"393","01-17T09:00:00",159,57,65.7,65.7,8.9
"394","01-17T10:00:00",139,57,68.8,68.7,10.4
"395","01-17T11:00:00",154,57.2,71.2,70.9,11.2
"396","01-17T12:00:00",153,57.2,72.8,72.4,11.7
"397","01-17T13:00:00",176,57.1,73.7,73.3,12.2
"398","01-17T14:00:00",168,56.9,74,73.5,12.1
"399","01-17T15:00:00",140,56.7,74,73.7,12.2
"400","01-17T16:00:00",139,56.7,73.3,73.1,11.7
"401","01-17T17:00:00",145,56.9,72.1,72,10.9
"402","01-17T18:00:00",145,57.2,70.1,70.1,9.8
"403","01-17T19:00:00",160,57.5,68.7,68.7,8.4
"404","01-17T20:00:00",154,57.6,67.6,67.6,8.1
"405","01-17T21:00:00",156,57.6,66.8,66.8,7.7
"406","01-17T22:00:00",142,57.6,65.9,65.9,7.6
"407","01-17T23:00:00",136,57.5,65.2,65.2,7.5
"408","01-18T00:00:00",143,56.9,63.9,63.9,7.7
"409","01-18T01:00:00",158,57.2,63.8,63.8,7.4
"410","01-18T02:00:00",176,57,63.3,63.2,7.1
"411","01-18T03:00:00",201,56.9,62.8,62.8,7.1
"412","01-18T04:00:00",181,56.7,62.3,62.3,7
"413","01-18T05:00:00",179,56.5,62,62,7
"414","01-18T06:00:00",190,56.3,61.8,61.8,6.9
"415","01-18T07:00:00",189,56.2,61.6,61.6,7
"416","01-18T08:00:00",186,56.5,62.5,62.5,7.4
"417","01-18T09:00:00",160,57,65.7,65.7,8.9
"418","01-18T10:00:00",141,57.1,68.8,68.7,10.4
"419","01-18T11:00:00",158,57.2,71.2,70.9,11.2
"420","01-18T12:00:00",160,57.2,72.9,72.5,11.8
"421","01-18T13:00:00",181,57.1,73.7,73.3,12.2
"422","01-18T14:00:00",171,56.8,74,73.6,12
"423","01-18T15:00:00",144,56.7,74,73.7,12.2
"424","01-18T16:00:00",147,56.7,73.3,73,11.6
"425","01-18T17:00:00",149,56.9,72.1,72,10.9
"426","01-18T18:00:00",147,57.2,70.1,70.1,9.8
"427","01-18T19:00:00",160,57.5,68.7,68.7,8.4
"428","01-18T20:00:00",152,57.6,67.5,67.5,8.1
"429","01-18T21:00:00",145,57.5,66.7,66.7,7.7
"430","01-18T22:00:00",138,57.5,65.9,65.9,7.6
"431","01-18T23:00:00",136,57.4,65.1,65.1,7.4
"432","01-19T00:00:00",134,56.9,63.9,63.9,7.6
"433","01-19T01:00:00",156,57.2,63.8,63.8,7.4
"434","01-19T02:00:00",166,56.9,63.2,63.2,7.1
"435","01-19T03:00:00",188,56.8,62.7,62.7,7.1
"436","01-19T04:00:00",172,56.6,62.2,62.2,7
"437","01-19T05:00:00",170,56.4,61.9,61.9,6.9
"438","01-19T06:00:00",183,56.3,61.7,61.7,6.9
"439","01-19T07:00:00",180,56.1,61.6,61.6,7
"440","01-19T08:00:00",186,56.4,62.5,62.5,7.4
"441","01-19T09:00:00",164,57,65.7,65.7,8.9
"442","01-19T10:00:00",141,57,68.8,68.7,10.5
"443","01-19T11:00:00",154,57.1,71.2,70.9,11.3
"444","01-19T12:00:00",160,57.1,72.9,72.5,11.8
"445","01-19T13:00:00",174,56.9,73.7,73.3,12.2
"446","01-19T14:00:00",163,56.7,74,73.6,12.1
"447","01-19T15:00:00",135,56.6,74.1,73.7,12.2
"448","01-19T16:00:00",145,56.6,73.3,73.1,11.7
"449","01-19T17:00:00",151,56.7,72.1,72,10.9
"450","01-19T18:00:00",147,57,70.1,70.1,9.8
"451","01-19T19:00:00",158,57.3,68.7,68.7,8.4
"452","01-19T20:00:00",152,57.5,67.5,67.5,8.2
"453","01-19T21:00:00",145,57.5,66.7,66.7,7.7
"454","01-19T22:00:00",135,57.5,65.9,65.9,7.6
"455","01-19T23:00:00",136,57.4,65.1,65.1,7.5
"456","01-20T00:00:00",136,57,64,64,7.6
"457","01-20T01:00:00",156,57.1,63.8,63.8,7.4
"458","01-20T02:00:00",166,56.9,63.2,63.2,7.2
"459","01-20T03:00:00",186,56.8,62.8,62.8,7.1
"460","01-20T04:00:00",169,56.6,62.3,62.3,6.9
